member_id,split,propensity_score,propensity_model,seed
119,train,0.36784344269776403,GLMNet elastic-net logistic,123
120,train,0.36484685808463885,GLMNet elastic-net logistic,123
121,train,0.44846880053883,GLMNet elastic-net logistic,123
122,train,0.4868857913359681,GLMNet elastic-net logistic,123
123,train,0.27313379013278904,GLMNet elastic-net logistic,123
124,train,0.4270974723254926,GLMNet elastic-net logistic,123
125,test,0.17669914336867446,GLMNet elastic-net logistic,123
126,train,0.1836993435963777,GLMNet elastic-net logistic,123
127,train,0.41113599176666227,GLMNet elastic-net logistic,123
128,train,0.44333472094398163,GLMNet elastic-net logistic,123
129,test,0.5497954700663754,GLMNet elastic-net logistic,123
130,test,0.6305775100060425,GLMNet elastic-net logistic,123
131,train,0.28092259094186534,GLMNet elastic-net logistic,123
132,train,0.47017183934344503,GLMNet elastic-net logistic,123
133,test,0.2573035634307498,GLMNet elastic-net logistic,123
134,train,0.5651025572850539,GLMNet elastic-net logistic,123
135,train,0.351619226624183,GLMNet elastic-net logistic,123
136,test,0.5728108488319678,GLMNet elastic-net logistic,123
137,test,0.454971170862335,GLMNet elastic-net logistic,123
138,test,0.38100371336657995,GLMNet elastic-net logistic,123
139,test,0.3839825168816089,GLMNet elastic-net logistic,123
140,test,0.3458481040970176,GLMNet elastic-net logistic,123
141,train,0.27235975113563754,GLMNet elastic-net logistic,123
142,train,0.3428194937293773,GLMNet elastic-net logistic,123
143,train,0.2382581351609592,GLMNet elastic-net logistic,123
144,test,0.37615859178654293,GLMNet elastic-net logistic,123
145,train,0.3993022686999607,GLMNet elastic-net logistic,123
146,test,0.6442946122890936,GLMNet elastic-net logistic,123
147,train,0.35131353601031345,GLMNet elastic-net logistic,123
148,train,0.4428384187443126,GLMNet elastic-net logistic,123
149,train,0.4858800534967321,GLMNet elastic-net logistic,123
150,test,0.3352376168869183,GLMNet elastic-net logistic,123
151,train,0.1622364105526465,GLMNet elastic-net logistic,123
152,train,0.48758307627986697,GLMNet elastic-net logistic,123
153,test,0.20591681727984548,GLMNet elastic-net logistic,123
154,train,0.49467783091307493,GLMNet elastic-net logistic,123
155,train,0.36916548799743626,GLMNet elastic-net logistic,123
156,train,0.3624671613145058,GLMNet elastic-net logistic,123
157,train,0.4573904795020815,GLMNet elastic-net logistic,123
158,test,0.4008694408079808,GLMNet elastic-net logistic,123
159,train,0.48372721001751884,GLMNet elastic-net logistic,123
160,train,0.4128642739215742,GLMNet elastic-net logistic,123
161,train,0.2812704544917062,GLMNet elastic-net logistic,123
162,test,0.34407663994079685,GLMNet elastic-net logistic,123
163,train,0.4491634467627212,GLMNet elastic-net logistic,123
164,train,0.4247711335310838,GLMNet elastic-net logistic,123
165,train,0.27043439654397167,GLMNet elastic-net logistic,123
166,train,0.42247124197161684,GLMNet elastic-net logistic,123
167,test,0.2710967467403057,GLMNet elastic-net logistic,123
168,train,0.442045450611399,GLMNet elastic-net logistic,123
169,test,0.304220726445285,GLMNet elastic-net logistic,123
170,test,0.29811701168244076,GLMNet elastic-net logistic,123
171,train,0.43339443980408543,GLMNet elastic-net logistic,123
172,train,0.4813248904667944,GLMNet elastic-net logistic,123
173,train,0.2788714562576271,GLMNet elastic-net logistic,123
174,train,0.42339456902591266,GLMNet elastic-net logistic,123
175,train,0.584002698423168,GLMNet elastic-net logistic,123
176,test,0.46143183289131606,GLMNet elastic-net logistic,123
177,train,0.4182642020124031,GLMNet elastic-net logistic,123
178,train,0.3505138677400341,GLMNet elastic-net logistic,123
179,train,0.34365460274665066,GLMNet elastic-net logistic,123
180,train,0.29539252458878607,GLMNet elastic-net logistic,123
181,test,0.2583645984032485,GLMNet elastic-net logistic,123
182,test,0.45332309325353637,GLMNet elastic-net logistic,123
183,train,0.4493587707844748,GLMNet elastic-net logistic,123
184,train,0.4662116245229931,GLMNet elastic-net logistic,123
185,train,0.37043622478224875,GLMNet elastic-net logistic,123
186,train,0.4402167021279375,GLMNet elastic-net logistic,123
187,train,0.43401075781054327,GLMNet elastic-net logistic,123
188,test,0.3925457266248432,GLMNet elastic-net logistic,123
189,train,0.24225555793852108,GLMNet elastic-net logistic,123
190,train,0.3335693086928998,GLMNet elastic-net logistic,123
191,test,0.37433074058534554,GLMNet elastic-net logistic,123
192,train,0.3058270142747471,GLMNet elastic-net logistic,123
193,train,0.39256284893324045,GLMNet elastic-net logistic,123
194,train,0.4326883407830124,GLMNet elastic-net logistic,123
195,train,0.5049980998277268,GLMNet elastic-net logistic,123
196,train,0.2689248302667797,GLMNet elastic-net logistic,123
197,train,0.2945594305896237,GLMNet elastic-net logistic,123
198,train,0.2573272253069626,GLMNet elastic-net logistic,123
199,test,0.37857617197206916,GLMNet elastic-net logistic,123
200,train,0.45036301423522596,GLMNet elastic-net logistic,123
201,train,0.3903900997009027,GLMNet elastic-net logistic,123
202,test,0.567928260549509,GLMNet elastic-net logistic,123
203,train,0.21985758232798164,GLMNet elastic-net logistic,123
204,train,0.2796092051251718,GLMNet elastic-net logistic,123
205,test,0.3563241954134863,GLMNet elastic-net logistic,123
206,test,0.3863180683683925,GLMNet elastic-net logistic,123
207,train,0.34673514193709887,GLMNet elastic-net logistic,123
208,train,0.43712485508911963,GLMNet elastic-net logistic,123
209,train,0.4889561339885737,GLMNet elastic-net logistic,123
210,train,0.557104934886376,GLMNet elastic-net logistic,123
211,train,0.39813621596328214,GLMNet elastic-net logistic,123
212,train,0.28746576571886895,GLMNet elastic-net logistic,123
213,train,0.3920716692670158,GLMNet elastic-net logistic,123
214,train,0.3730246829334286,GLMNet elastic-net logistic,123
215,test,0.23609476494622922,GLMNet elastic-net logistic,123
216,train,0.46067140574336857,GLMNet elastic-net logistic,123
217,train,0.2519959532350982,GLMNet elastic-net logistic,123
218,test,0.45927673364182175,GLMNet elastic-net logistic,123
219,train,0.3008159893419829,GLMNet elastic-net logistic,123
220,train,0.27001058030731306,GLMNet elastic-net logistic,123
221,train,0.3452500117210837,GLMNet elastic-net logistic,123
222,train,0.34562614771481226,GLMNet elastic-net logistic,123
223,train,0.4024137359248782,GLMNet elastic-net logistic,123
224,train,0.4052675181500134,GLMNet elastic-net logistic,123
225,train,0.45969612911092705,GLMNet elastic-net logistic,123
226,test,0.3499250619833049,GLMNet elastic-net logistic,123
227,train,0.3973187679993427,GLMNet elastic-net logistic,123
228,test,0.3512282546301657,GLMNet elastic-net logistic,123
229,train,0.39054539302898433,GLMNet elastic-net logistic,123
230,train,0.4192735758773908,GLMNet elastic-net logistic,123
231,test,0.5051911764037168,GLMNet elastic-net logistic,123
232,test,0.3275501368793575,GLMNet elastic-net logistic,123
233,test,0.3272262782547067,GLMNet elastic-net logistic,123
234,test,0.4335092296288258,GLMNet elastic-net logistic,123
235,train,0.34745289355183806,GLMNet elastic-net logistic,123
236,train,0.36299615918048433,GLMNet elastic-net logistic,123
237,train,0.4472360647972688,GLMNet elastic-net logistic,123
238,test,0.6335145208071487,GLMNet elastic-net logistic,123
239,train,0.13943176375368674,GLMNet elastic-net logistic,123
240,train,0.30753302115380066,GLMNet elastic-net logistic,123
241,train,0.26164968892300317,GLMNet elastic-net logistic,123
242,test,0.36184796808250297,GLMNet elastic-net logistic,123
243,train,0.36885575522905034,GLMNet elastic-net logistic,123
244,train,0.3994277829338302,GLMNet elastic-net logistic,123
245,train,0.3571253160423817,GLMNet elastic-net logistic,123
246,train,0.4050904749055745,GLMNet elastic-net logistic,123
247,train,0.3252004635757309,GLMNet elastic-net logistic,123
248,test,0.35300116446919544,GLMNet elastic-net logistic,123
249,test,0.3316326721661489,GLMNet elastic-net logistic,123
250,test,0.5263780067465524,GLMNet elastic-net logistic,123
251,train,0.29040301964364446,GLMNet elastic-net logistic,123
252,train,0.3310639329877408,GLMNet elastic-net logistic,123
253,test,0.46806883415371253,GLMNet elastic-net logistic,123
254,train,0.26912308369664434,GLMNet elastic-net logistic,123
255,train,0.44558102339244304,GLMNet elastic-net logistic,123
256,train,0.4446025032997579,GLMNet elastic-net logistic,123
257,test,0.3242251431871944,GLMNet elastic-net logistic,123
258,train,0.36231585815241446,GLMNet elastic-net logistic,123
259,train,0.3499731945912686,GLMNet elastic-net logistic,123
260,test,0.5209600087836496,GLMNet elastic-net logistic,123
261,train,0.35812544074700714,GLMNet elastic-net logistic,123
262,train,0.5160716241188124,GLMNet elastic-net logistic,123
263,train,0.4193424606989215,GLMNet elastic-net logistic,123
264,train,0.43463856985170013,GLMNet elastic-net logistic,123
265,train,0.49294561320465935,GLMNet elastic-net logistic,123
266,test,0.35243557582639545,GLMNet elastic-net logistic,123
267,train,0.39028355674043336,GLMNet elastic-net logistic,123
268,train,0.3985758468913746,GLMNet elastic-net logistic,123
269,train,0.3136108240822463,GLMNet elastic-net logistic,123
270,train,0.17056562585482082,GLMNet elastic-net logistic,123
271,train,0.5519507951370873,GLMNet elastic-net logistic,123
272,train,0.4760872888863292,GLMNet elastic-net logistic,123
273,train,0.38061761632471003,GLMNet elastic-net logistic,123
274,train,0.3367912112316253,GLMNet elastic-net logistic,123
275,train,0.5998759860668741,GLMNet elastic-net logistic,123
276,train,0.38874116761823724,GLMNet elastic-net logistic,123
277,train,0.3633929600525409,GLMNet elastic-net logistic,123
278,train,0.29321803872108854,GLMNet elastic-net logistic,123
279,train,0.4137142973501601,GLMNet elastic-net logistic,123
280,train,0.17766141166514965,GLMNet elastic-net logistic,123
281,test,0.371254276730393,GLMNet elastic-net logistic,123
282,train,0.3507424388978033,GLMNet elastic-net logistic,123
283,train,0.3247960386274116,GLMNet elastic-net logistic,123
284,train,0.3231063423502847,GLMNet elastic-net logistic,123
285,train,0.36163474436381027,GLMNet elastic-net logistic,123
286,test,0.4774041286754226,GLMNet elastic-net logistic,123
287,train,0.45175533455016786,GLMNet elastic-net logistic,123
288,train,0.2936600890535841,GLMNet elastic-net logistic,123
289,train,0.3116323871549293,GLMNet elastic-net logistic,123
290,train,0.44766315495972214,GLMNet elastic-net logistic,123
291,train,0.3184740923904176,GLMNet elastic-net logistic,123
292,train,0.3521707902412101,GLMNet elastic-net logistic,123
293,train,0.3393061716212076,GLMNet elastic-net logistic,123
294,train,0.5725770158414378,GLMNet elastic-net logistic,123
295,train,0.22617183466199653,GLMNet elastic-net logistic,123
296,train,0.5888161020608127,GLMNet elastic-net logistic,123
297,train,0.38238744112774,GLMNet elastic-net logistic,123
298,test,0.34753539267083566,GLMNet elastic-net logistic,123
299,test,0.5147241949313752,GLMNet elastic-net logistic,123
300,train,0.4004134046154401,GLMNet elastic-net logistic,123
301,train,0.3178842753009217,GLMNet elastic-net logistic,123
302,test,0.3241481553393005,GLMNet elastic-net logistic,123
303,train,0.4558410782804853,GLMNet elastic-net logistic,123
304,test,0.4455729675332286,GLMNet elastic-net logistic,123
305,test,0.45288803697718766,GLMNet elastic-net logistic,123
306,train,0.40693541904958774,GLMNet elastic-net logistic,123
307,train,0.20997702921793,GLMNet elastic-net logistic,123
308,train,0.35622861541178047,GLMNet elastic-net logistic,123
309,test,0.3720039665025243,GLMNet elastic-net logistic,123
310,train,0.5269561378644901,GLMNet elastic-net logistic,123
311,test,0.32130789256150705,GLMNet elastic-net logistic,123
312,test,0.5734275567982255,GLMNet elastic-net logistic,123
313,train,0.37836357603856974,GLMNet elastic-net logistic,123
314,test,0.36429990193991135,GLMNet elastic-net logistic,123
315,test,0.2511489820027751,GLMNet elastic-net logistic,123
316,test,0.43414277663112166,GLMNet elastic-net logistic,123
317,test,0.44836467438107747,GLMNet elastic-net logistic,123
318,test,0.35749709661082746,GLMNet elastic-net logistic,123
319,train,0.44590959299773103,GLMNet elastic-net logistic,123
320,test,0.29030598916002076,GLMNet elastic-net logistic,123
321,train,0.30994860976377997,GLMNet elastic-net logistic,123
322,train,0.3282902149086548,GLMNet elastic-net logistic,123
323,train,0.48053730730105265,GLMNet elastic-net logistic,123
324,train,0.2985154023139982,GLMNet elastic-net logistic,123
325,train,0.4089739154261733,GLMNet elastic-net logistic,123
326,train,0.558072484226974,GLMNet elastic-net logistic,123
327,test,0.5049527500956041,GLMNet elastic-net logistic,123
328,train,0.5853789906174439,GLMNet elastic-net logistic,123
329,train,0.4342051274456852,GLMNet elastic-net logistic,123
330,train,0.38154944509365374,GLMNet elastic-net logistic,123
331,train,0.2732998052998145,GLMNet elastic-net logistic,123
332,train,0.4384898661309209,GLMNet elastic-net logistic,123
333,train,0.4274786236004989,GLMNet elastic-net logistic,123
334,test,0.629509051854533,GLMNet elastic-net logistic,123
335,test,0.43563900304813763,GLMNet elastic-net logistic,123
336,train,0.6044152268834537,GLMNet elastic-net logistic,123
337,test,0.43431577300341423,GLMNet elastic-net logistic,123
338,train,0.33029410662385184,GLMNet elastic-net logistic,123
339,train,0.4837166747484445,GLMNet elastic-net logistic,123
340,train,0.4533764854385776,GLMNet elastic-net logistic,123
341,test,0.4504940735274299,GLMNet elastic-net logistic,123
342,train,0.4502240441456155,GLMNet elastic-net logistic,123
343,train,0.3382554463174992,GLMNet elastic-net logistic,123
344,train,0.36834748022402114,GLMNet elastic-net logistic,123
345,train,0.29233498952117903,GLMNet elastic-net logistic,123
346,train,0.3443559882369529,GLMNet elastic-net logistic,123
347,train,0.4027268961888102,GLMNet elastic-net logistic,123
348,train,0.29497566240340184,GLMNet elastic-net logistic,123
349,test,0.4037097045562488,GLMNet elastic-net logistic,123
350,train,0.22960297031152824,GLMNet elastic-net logistic,123
351,test,0.23912109408136517,GLMNet elastic-net logistic,123
352,train,0.5128549245952698,GLMNet elastic-net logistic,123
353,train,0.2678848485082617,GLMNet elastic-net logistic,123
354,train,0.24654615310265887,GLMNet elastic-net logistic,123
355,train,0.3877653382030779,GLMNet elastic-net logistic,123
356,test,0.5654102049320684,GLMNet elastic-net logistic,123
357,train,0.48527650821700447,GLMNet elastic-net logistic,123
358,train,0.2944905846164576,GLMNet elastic-net logistic,123
359,train,0.24999268383272596,GLMNet elastic-net logistic,123
360,test,0.35761404781031253,GLMNet elastic-net logistic,123
361,train,0.6851061899505546,GLMNet elastic-net logistic,123
362,test,0.3866803774988655,GLMNet elastic-net logistic,123
363,train,0.36875506704976124,GLMNet elastic-net logistic,123
364,train,0.3452016449562094,GLMNet elastic-net logistic,123
365,test,0.491292294408111,GLMNet elastic-net logistic,123
366,train,0.6017580577264506,GLMNet elastic-net logistic,123
367,train,0.324883095674817,GLMNet elastic-net logistic,123
368,test,0.2113469383050153,GLMNet elastic-net logistic,123
369,train,0.2634237065933579,GLMNet elastic-net logistic,123
370,train,0.5342010283859969,GLMNet elastic-net logistic,123
371,train,0.42717638558042037,GLMNet elastic-net logistic,123
372,train,0.345779867704348,GLMNet elastic-net logistic,123
373,train,0.40300214305144116,GLMNet elastic-net logistic,123
374,train,0.305893514301629,GLMNet elastic-net logistic,123
375,train,0.36535442315885175,GLMNet elastic-net logistic,123
376,train,0.2439330887341177,GLMNet elastic-net logistic,123
377,train,0.3735225616122392,GLMNet elastic-net logistic,123
378,train,0.46160508245802284,GLMNet elastic-net logistic,123
379,train,0.360447294534534,GLMNet elastic-net logistic,123
380,train,0.18684549071806245,GLMNet elastic-net logistic,123
381,train,0.4003915478769554,GLMNet elastic-net logistic,123
382,train,0.30300568408390455,GLMNet elastic-net logistic,123
383,train,0.2977139156191968,GLMNet elastic-net logistic,123
384,test,0.4440049661186351,GLMNet elastic-net logistic,123
385,train,0.29455202435997274,GLMNet elastic-net logistic,123
386,train,0.3316582421522515,GLMNet elastic-net logistic,123
387,train,0.3855680241722551,GLMNet elastic-net logistic,123
388,train,0.4312821722186931,GLMNet elastic-net logistic,123
389,train,0.3635916650922678,GLMNet elastic-net logistic,123
390,train,0.6705111167938382,GLMNet elastic-net logistic,123
391,train,0.45751026047353793,GLMNet elastic-net logistic,123
392,train,0.3876466124382455,GLMNet elastic-net logistic,123
393,train,0.3644416219163135,GLMNet elastic-net logistic,123
394,train,0.5530422727987532,GLMNet elastic-net logistic,123
395,test,0.3085202628635965,GLMNet elastic-net logistic,123
396,train,0.3051819723452695,GLMNet elastic-net logistic,123
397,test,0.6012331092126244,GLMNet elastic-net logistic,123
398,train,0.4917477457200623,GLMNet elastic-net logistic,123
399,train,0.6477841692366931,GLMNet elastic-net logistic,123
400,train,0.36749895423592843,GLMNet elastic-net logistic,123
401,test,0.29048349369074095,GLMNet elastic-net logistic,123
402,train,0.2770750671250069,GLMNet elastic-net logistic,123
403,train,0.22665341034221662,GLMNet elastic-net logistic,123
404,train,0.4986921700589146,GLMNet elastic-net logistic,123
405,train,0.4629270357819732,GLMNet elastic-net logistic,123
406,test,0.4378137826953786,GLMNet elastic-net logistic,123
407,test,0.2901630487815749,GLMNet elastic-net logistic,123
408,test,0.3651308825525589,GLMNet elastic-net logistic,123
409,train,0.3156663933206375,GLMNet elastic-net logistic,123
410,train,0.37686578998098236,GLMNet elastic-net logistic,123
411,train,0.40959909720359683,GLMNet elastic-net logistic,123
412,test,0.3921774223647028,GLMNet elastic-net logistic,123
413,train,0.3643771515019437,GLMNet elastic-net logistic,123
414,train,0.3276363087770948,GLMNet elastic-net logistic,123
415,test,0.32168018100804857,GLMNet elastic-net logistic,123
416,train,0.34096524000177725,GLMNet elastic-net logistic,123
417,train,0.4032902035151021,GLMNet elastic-net logistic,123
418,train,0.1611941281823261,GLMNet elastic-net logistic,123
419,test,0.44465562571879913,GLMNet elastic-net logistic,123
420,test,0.22429592573641924,GLMNet elastic-net logistic,123
421,train,0.5464520452949576,GLMNet elastic-net logistic,123
422,train,0.3804785939699175,GLMNet elastic-net logistic,123
423,train,0.48319485491208297,GLMNet elastic-net logistic,123
424,train,0.5991662378506725,GLMNet elastic-net logistic,123
425,train,0.31641915621362376,GLMNet elastic-net logistic,123
426,test,0.3571123245445636,GLMNet elastic-net logistic,123
427,train,0.5240666829438261,GLMNet elastic-net logistic,123
428,train,0.48354689603226253,GLMNet elastic-net logistic,123
429,train,0.465765497283611,GLMNet elastic-net logistic,123
430,train,0.4018192521026461,GLMNet elastic-net logistic,123
431,test,0.43346307112051685,GLMNet elastic-net logistic,123
432,train,0.3475736052406502,GLMNet elastic-net logistic,123
433,train,0.3038360685450729,GLMNet elastic-net logistic,123
434,test,0.4832531994234079,GLMNet elastic-net logistic,123
435,test,0.28882230644170254,GLMNet elastic-net logistic,123
436,train,0.3990174068691963,GLMNet elastic-net logistic,123
437,test,0.2429483664586713,GLMNet elastic-net logistic,123
438,test,0.42475026399982735,GLMNet elastic-net logistic,123
439,train,0.3735014098322176,GLMNet elastic-net logistic,123
440,test,0.6706079274348236,GLMNet elastic-net logistic,123
441,train,0.582227247921381,GLMNet elastic-net logistic,123
442,test,0.33936041203279627,GLMNet elastic-net logistic,123
443,train,0.5605534180057524,GLMNet elastic-net logistic,123
444,test,0.758844817172449,GLMNet elastic-net logistic,123
445,test,0.5304818000807754,GLMNet elastic-net logistic,123
446,test,0.3678064982081077,GLMNet elastic-net logistic,123
447,train,0.5477099383062343,GLMNet elastic-net logistic,123
448,train,0.3570045898419198,GLMNet elastic-net logistic,123
449,train,0.4543066325427581,GLMNet elastic-net logistic,123
450,test,0.430226072803978,GLMNet elastic-net logistic,123
451,train,0.43834978123132795,GLMNet elastic-net logistic,123
452,train,0.6524000934854489,GLMNet elastic-net logistic,123
453,train,0.4318973767199057,GLMNet elastic-net logistic,123
454,train,0.36737895920938546,GLMNet elastic-net logistic,123
455,train,0.5140911294247998,GLMNet elastic-net logistic,123
456,train,0.3446946615940675,GLMNet elastic-net logistic,123
457,test,0.37802251876712345,GLMNet elastic-net logistic,123
458,test,0.36936575782256753,GLMNet elastic-net logistic,123
459,test,0.38167054475235657,GLMNet elastic-net logistic,123
460,test,0.28332739330572954,GLMNet elastic-net logistic,123
461,test,0.47655973738724183,GLMNet elastic-net logistic,123
462,train,0.2560600822966714,GLMNet elastic-net logistic,123
463,test,0.570223297433996,GLMNet elastic-net logistic,123
464,test,0.4814497606323577,GLMNet elastic-net logistic,123
465,test,0.2648786002775978,GLMNet elastic-net logistic,123
466,test,0.2584719983303395,GLMNet elastic-net logistic,123
467,test,0.4258622294252223,GLMNet elastic-net logistic,123
468,train,0.3326666519769629,GLMNet elastic-net logistic,123
469,test,0.7743838304796942,GLMNet elastic-net logistic,123
470,test,0.32644776092722433,GLMNet elastic-net logistic,123
471,test,0.32061366027131516,GLMNet elastic-net logistic,123
472,train,0.384720709093643,GLMNet elastic-net logistic,123
473,train,0.5292777034269761,GLMNet elastic-net logistic,123
474,test,0.7157090063133186,GLMNet elastic-net logistic,123
475,train,0.5608275853909951,GLMNet elastic-net logistic,123
476,train,0.3102947490084071,GLMNet elastic-net logistic,123
477,test,0.3921276494341018,GLMNet elastic-net logistic,123
478,train,0.3643505623469819,GLMNet elastic-net logistic,123
479,train,0.43124459304434914,GLMNet elastic-net logistic,123
480,train,0.3078455337296788,GLMNet elastic-net logistic,123
481,train,0.5909251390700487,GLMNet elastic-net logistic,123
