feature,mean_abs_xlearner_benefit_contribution,mean_signed_xlearner_benefit_contribution,pct_positive_xlearner_benefit_contribution,treated_effect_coefficient,control_effect_coefficient,avg_treated_effect_weight,avg_control_effect_weight,importance_type
state_CO,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_AZ,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_AL,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_AK,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_YORK,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_YELLOWSTONE,0.0,0.0,0.0,0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_YAVAPAI,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WYTHE,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_MS,0.0,0.0,0.0,0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_MT,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_NC,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_ND,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
risk_tier_5,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
risk_tier_4,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
risk_tier_3,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
risk_tier_2,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
risk_tier_1,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_WY,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_WV,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_WA,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_VT,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_VA,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_UT,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_TX,0.0,0.0,0.0,0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_TN,0.0,0.0,0.0,0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_SD,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_SC,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_PA,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_OK,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_OH,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
state_NM,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WYOMING,0.0,0.0,0.0,0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WRIGHT,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WOOD,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_UNION,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_TUSCARAWAS,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_TUSCALOOSA,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_TUCKER,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_TRIMBLE,0.0,0.0,0.0,0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_TIPPAH,0.0,0.0,0.0,0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_THURSTON,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_TAZEWELL,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_TAYLOR,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_TALLADEGA,0.0,0.0,0.0,0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_SUSSEX,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_SURRY,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_SUMTER,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_SUMMERS,0.0,0.0,0.0,0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_SULLIVAN,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_STOKES,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_STANLY,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_SPENCER,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_SPARTANBURG,0.0,0.0,0.0,-0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_SOMERSET,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_TYLER,0.0,0.0,0.0,0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_UPSHUR,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WISE,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_VANDERBURGH,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WIRT,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WILLIAMSON,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WICOMICO,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WHITLEY,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WHITE,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WETZEL,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WESTMORELAND,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WEBSTER,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WAYNE,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WASHINGTON,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WARRICK,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WARREN,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WALKER,0.0,0.0,0.0,-0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WAGONER,0.0,0.0,0.0,0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_WABASH,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_VOLUSIA,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_VINTON,0.0,0.0,0.0,-0.0,-0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_VIGO,0.0,0.0,0.0,0.0,0.0,0.5265153026886318,0.4734846973113682,glmnet_xlearner_weighted_shared_standardized_effect_contribution
