feature,mean_abs_model_contribution,coefficient,model,importance_type
county_MCLEAN,0.009990422121114633,0.097300565398286,Treated Model,standardized_logit_contribution
county_CITRUS,0.009937140453491129,0.08208304261315687,Treated Model,standardized_logit_contribution
state_NC,0.009895138992878583,0.05774124471780584,Treated Model,standardized_logit_contribution
county_WESTMORELAND,0.009749808734839868,0.05108837599749156,Treated Model,standardized_logit_contribution
county_WAYNE,0.009725131284251265,0.08679664150434449,Treated Model,standardized_logit_contribution
county_ROANE,0.00961956287227368,-0.11969115988144031,Treated Model,standardized_logit_contribution
county_MEIGS,0.00951965458108986,0.08287132930607752,Treated Model,standardized_logit_contribution
county_LETCHER,0.009134770533444215,0.07056101281788216,Treated Model,standardized_logit_contribution
county_HAMBLEN,0.008766286981045862,0.09484334591261671,Treated Model,standardized_logit_contribution
client_contract_The_Funds_93,0.008504795424560575,-0.042383508312134506,Treated Model,standardized_logit_contribution
county_NOBLE,0.008469149227544735,-0.10281497862132996,Treated Model,standardized_logit_contribution
county_BIBB,0.008148999087497132,-0.05626045371234228,Treated Model,standardized_logit_contribution
county_MINGO,0.008110787495053418,-0.029023255847136394,Treated Model,standardized_logit_contribution
county_KNOX,0.007807359350063594,0.06891144880348467,Treated Model,standardized_logit_contribution
county_ATHENS,0.007801416783252389,0.04970227276955199,Treated Model,standardized_logit_contribution
county_LAKE,0.007614881323501596,-0.09581001872971295,Treated Model,standardized_logit_contribution
county_MONROE,0.007505453228181856,-0.04956625937798002,Treated Model,standardized_logit_contribution
county_TUCKER,0.007400446039302467,-0.10264724292603873,Treated Model,standardized_logit_contribution
county_MARTIN,0.007398959797236855,0.07175497462874858,Treated Model,standardized_logit_contribution
current_risk_score,0.0073819311158736505,-0.00977429917518242,Treated Model,standardized_logit_contribution
county_SPENCER,0.007256269151027286,0.047669930881507554,Treated Model,standardized_logit_contribution
county_HOPKINS,0.007120300171515676,-0.034659063373048284,Treated Model,standardized_logit_contribution
county_CRAWFORD,0.006912368264110711,0.05369158334654441,Treated Model,standardized_logit_contribution
county_BROOKE,0.006901862785289403,-0.10580602373691997,Treated Model,standardized_logit_contribution
county_SCOTT,0.00673305514337065,0.0703970962587417,Treated Model,standardized_logit_contribution
county_MCMINN,0.006675019509308611,0.14467776364697602,Treated Model,standardized_logit_contribution
state_TX,0.00666721512748909,-0.08202459478758503,Treated Model,standardized_logit_contribution
county_VIGO,0.006377024855928516,0.08029488072278848,Treated Model,standardized_logit_contribution
county_GUERNSEY,0.006327528373310734,0.06136425258847288,Treated Model,standardized_logit_contribution
county_CABELL,0.00606663634106417,-0.06472690887116261,Treated Model,standardized_logit_contribution
county_BRAXTON,0.006063918385878556,0.05928003357262713,Treated Model,standardized_logit_contribution
county_BEAVER,0.005590331770650209,-0.06584145420146169,Treated Model,standardized_logit_contribution
county_BUCHANAN,0.005532533959980081,-0.03290343246230467,Treated Model,standardized_logit_contribution
county_KNOTT,0.00548609938498774,-0.058754142704355805,Treated Model,standardized_logit_contribution
state_KS,0.005467206332292459,0.08422600015904828,Treated Model,standardized_logit_contribution
county_BURKE,0.005299423951197115,-0.11168537717415229,Treated Model,standardized_logit_contribution
county_LAWRENCE,0.005277172122600929,0.04698643602185183,Treated Model,standardized_logit_contribution
county_GRAINGER,0.005233186758536778,-0.07892378413930885,Treated Model,standardized_logit_contribution
county_TAZEWELL,0.004972595257639202,-0.03372904747354481,Treated Model,standardized_logit_contribution
state_VA,0.004905387153667871,0.011138750275766952,Treated Model,standardized_logit_contribution
county_PENDLETON,0.004904924811333256,0.07397313432350068,Treated Model,standardized_logit_contribution
county_SMYTH,0.004832689117689081,-0.068430284845058,Treated Model,standardized_logit_contribution
county_PRINCE_GEORGES,0.004806676062527921,0.05661176381225488,Treated Model,standardized_logit_contribution
county_WYTHE,0.004602955576320291,-0.046105958821372375,Treated Model,standardized_logit_contribution
county_SPARTANBURG,0.004464788823876575,0.09724874099953447,Treated Model,standardized_logit_contribution
county_WABASH,0.004423142896672924,-0.04608271025438944,Treated Model,standardized_logit_contribution
county_GILES,0.004410623540112094,-0.06245388806191497,Treated Model,standardized_logit_contribution
financial_strain_flag,0.0041001498870063,-0.004567992018038927,Treated Model,standardized_logit_contribution
county_HENRY,0.004037728090719764,-0.05717373425977158,Treated Model,standardized_logit_contribution
county_JOHNSTON,0.004006078017806541,0.08020585019911097,Treated Model,standardized_logit_contribution
county_DUBOIS,0.003947160384904547,-0.055891306659780995,Treated Model,standardized_logit_contribution
county_YELLOWSTONE,0.003918647731372213,-0.08258551380703887,Treated Model,standardized_logit_contribution
county_RANDOLPH,0.0039060315453193005,-0.018200079571093444,Treated Model,standardized_logit_contribution
state_FL,0.003843333857753653,-0.015397244381000206,Treated Model,standardized_logit_contribution
county_ARMSTRONG,0.003825307215600832,-0.04751281651596442,Treated Model,standardized_logit_contribution
county_SURRY,0.0037587944377714118,-0.11209781258012887,Treated Model,standardized_logit_contribution
county_PERRY,0.003720128576305915,0.01254296588068159,Treated Model,standardized_logit_contribution
county_BUTLER,0.003689291179144132,-0.05563967694729105,Treated Model,standardized_logit_contribution
county_HAWKINS,0.003651978928946123,0.12178131428253974,Treated Model,standardized_logit_contribution
county_MASON,0.0035654653049643405,0.02664628426096114,Treated Model,standardized_logit_contribution
county_POPE,0.003508937920573028,-0.07395087819900817,Treated Model,standardized_logit_contribution
county_STOKES,0.003480732722552069,-0.06968789077178592,Treated Model,standardized_logit_contribution
county_OHIO,0.003429562888075261,0.01822626328100786,Treated Model,standardized_logit_contribution
county_LAUREL,0.003365281676617764,-0.07330008631309168,Treated Model,standardized_logit_contribution
county_MUSKINGUM,0.0033612450902124227,0.021038373774897652,Treated Model,standardized_logit_contribution
state_MD,0.003349469558576403,0.051600837141826075,Treated Model,standardized_logit_contribution
county_LAS_ANIMAS,0.00332796731014111,0.12815915260704766,Treated Model,standardized_logit_contribution
county_HAMILTON,0.0032863546574469446,-0.050628509530707896,Treated Model,standardized_logit_contribution
county_HART,0.0032768626492766127,-0.06560619978011474,Treated Model,standardized_logit_contribution
county_COLFAX,0.0032703154801959986,0.15426047268020848,Treated Model,standardized_logit_contribution
county_MONONGALIA,0.0032505842786548366,0.015286410149985495,Treated Model,standardized_logit_contribution
county_BOONE,0.00308269664842021,-0.008666927155844552,Treated Model,standardized_logit_contribution
county_VOLUSIA,0.0030749054187500916,-0.04187568090961084,Treated Model,standardized_logit_contribution
county_HILLSBOROUGH,0.003051653089351958,0.14394618833264308,Treated Model,standardized_logit_contribution
county_FULTON,0.002880060786512017,-0.06273136234184527,Treated Model,standardized_logit_contribution
county_LINCOLN,0.002845071459921973,-0.014267357946305157,Treated Model,standardized_logit_contribution
county_CARBON,0.002832178497113082,-0.011776319846763517,Treated Model,standardized_logit_contribution
county_TYLER,0.0027508449260727126,-0.05962321031254245,Treated Model,standardized_logit_contribution
county_DICKENSON,0.00270769004201134,0.021510659859320925,Treated Model,standardized_logit_contribution
substance_use_flag,0.0026503707857987355,0.007389914761382403,Treated Model,standardized_logit_contribution
county_WARREN,0.0026392286137627784,-0.05284010293752775,Treated Model,standardized_logit_contribution
county_BLAIR,0.0025580356355424743,-0.03012786951706933,Treated Model,standardized_logit_contribution
county_EDGAR,0.0025414524499997406,-0.05088252240390755,Treated Model,standardized_logit_contribution
county_ROSEBUD,0.0025322445389545905,0.031860561760388664,Treated Model,standardized_logit_contribution
county_CLARK,0.0024266953745626556,0.051142612987884736,Treated Model,standardized_logit_contribution
county_MAGOFFIN,0.0023759631205014673,0.0514978316246821,Treated Model,standardized_logit_contribution
county_UPSHUR,0.0023758305091847566,0.034810659949420376,Treated Model,standardized_logit_contribution
county_DAVIDSON,0.0022883291110587993,-0.035253253006673445,Treated Model,standardized_logit_contribution
county_SALINE,0.002243288765976514,-0.014165064476354353,Treated Model,standardized_logit_contribution
county_CLERMONT,0.002165968049037398,-0.04336493400901698,Treated Model,standardized_logit_contribution
county_SOMERSET,0.0020642856597802343,0.02150685161302354,Treated Model,standardized_logit_contribution
county_HARRIS,0.0020436671116669677,-0.040084793400955575,Treated Model,standardized_logit_contribution
county_TALLADEGA,0.002010619058135997,-0.06704743816580112,Treated Model,standardized_logit_contribution
county_CUMBERLAND,0.0019999274452583843,-0.09433638892024879,Treated Model,standardized_logit_contribution
state_ND,0.0019624655504865553,-0.01858123509884384,Treated Model,standardized_logit_contribution
county_CLAY,0.0019409976831604426,-0.017414825083668647,Treated Model,standardized_logit_contribution
county_BRADLEY,0.0019265257481234329,-0.09087403779108846,Treated Model,standardized_logit_contribution
state_MT,0.0018847220322844448,-0.02032213137497911,Treated Model,standardized_logit_contribution
county_HUERFANO,0.0018581665471582689,-0.07155750880151221,Treated Model,standardized_logit_contribution
county_MERCER,0.0018169676700558418,0.005614997785931969,Treated Model,standardized_logit_contribution
county_CLEARFIELD,0.0018117227696077998,0.021994208960113493,Treated Model,standardized_logit_contribution
county_CAMPBELL,0.0017474310896814056,-0.058270997412622684,Treated Model,standardized_logit_contribution
county_SANGAMON,0.0016995944500158024,0.026183398561678978,Treated Model,standardized_logit_contribution
county_CLAIBORNE,0.001685036820371147,0.03305056505141207,Treated Model,standardized_logit_contribution
county_BLOUNT,0.0016791854048558612,-0.0353888379215809,Treated Model,standardized_logit_contribution
county_GASTON,0.001658882177113122,-0.07824931579595087,Treated Model,standardized_logit_contribution
county_OWEN,0.001634822159275718,0.10906849309005168,Treated Model,standardized_logit_contribution
county_COCONINO,0.0015827496190772713,0.032206227554986776,Treated Model,standardized_logit_contribution
county_YAVAPAI,0.0015660038738433946,-0.03135302696513195,Treated Model,standardized_logit_contribution
county_CATAWBA,0.0015153442083535014,-0.0714786433508909,Treated Model,standardized_logit_contribution
county_FOREST,0.0015150398773401343,-0.07146428808570088,Treated Model,standardized_logit_contribution
county_POLK,0.0015010443839850295,-0.032534398484821925,Treated Model,standardized_logit_contribution
state_AZ,0.0014953042068762631,0.014602748489123567,Treated Model,standardized_logit_contribution
state_OK,0.0014878424065696832,0.04961458081841684,Treated Model,standardized_logit_contribution
county_SULLIVAN,0.0014753125124961667,0.011976493289061923,Treated Model,standardized_logit_contribution
state_MO,0.001427669345254763,0.021994208960113493,Treated Model,standardized_logit_contribution
county_PINELLAS,0.0014262778047057186,0.09515528646611877,Treated Model,standardized_logit_contribution
county_GALLATIN,0.0014260164396411492,-0.0187360959464737,Treated Model,standardized_logit_contribution
county_HERNANDO,0.0014216739101609022,0.09484813388839061,Treated Model,standardized_logit_contribution
county_BELMONT,0.0014114096265363876,0.007643901195232502,Treated Model,standardized_logit_contribution
county_CENTRE,0.0014023143053837222,-0.06614703349101549,Treated Model,standardized_logit_contribution
county_CHILTON,0.0013890425943867588,-0.06552100813533819,Treated Model,standardized_logit_contribution
county_LEHIGH,0.0013872967131084587,0.09255463116217916,Treated Model,standardized_logit_contribution
county_BARREN,0.0013853685311266202,-0.027736519454741683,Treated Model,standardized_logit_contribution
county_NAVAJO,0.0013662078836734189,0.027799976356749884,Treated Model,standardized_logit_contribution
county_SUMMERS,0.0013380794710733195,-0.06311708241648986,Treated Model,standardized_logit_contribution
state_CO,0.0013375846900973828,0.016746714162048412,Treated Model,standardized_logit_contribution
county_HARLAN,0.0013228477992986993,0.009650635260771307,Treated Model,standardized_logit_contribution
county_NASSAU,0.0012865268330376806,-0.060685349343810084,Treated Model,standardized_logit_contribution
county_SAN_JUAN,0.0012662307110527964,-0.05972798318451347,Treated Model,standardized_logit_contribution
county_PARK,0.0012628531352241715,-0.025283633752776032,Treated Model,standardized_logit_contribution
county_RUTLAND,0.0012466045567924916,-0.027152622095818015,Treated Model,standardized_logit_contribution
state_VT,0.0012466045567924916,-0.027152622095818015,Treated Model,standardized_logit_contribution
county_CRENSHAW,0.001240178341510987,0.08273950906773225,Treated Model,standardized_logit_contribution
state_ME,0.001236334112706696,-0.02679693359658814,Treated Model,standardized_logit_contribution
county_AROOSTOOK,0.001236334112706696,-0.02679693359658814,Treated Model,standardized_logit_contribution
county_HIGHLANDS,0.0012343758639306768,-0.04753549238235761,Treated Model,standardized_logit_contribution
county_TUSCALOOSA,0.001214593568372861,-0.00424024333966997,Treated Model,standardized_logit_contribution
county_SHELBY,0.0012046750843506756,0.015157155770588232,Treated Model,standardized_logit_contribution
county_POCAHONTAS,0.0011765644999465687,-0.055498436465717726,Treated Model,standardized_logit_contribution
county_FLATHEAD,0.001161880714028225,-0.054805803669213636,Treated Model,standardized_logit_contribution
county_CHESTERFIELD,0.0011463086691801576,0.07647691735407675,Treated Model,standardized_logit_contribution
county_FAIRFAX,0.0011284004196057847,-0.07528215388462221,Treated Model,standardized_logit_contribution
county_MORTON,0.0011227090359222913,-0.02247780306627073,Treated Model,standardized_logit_contribution
county_DIXIE,0.0010986535517746776,-0.05182338439054638,Treated Model,standardized_logit_contribution
county_LEWIS,0.0010715621985981187,-0.05054548781699871,Treated Model,standardized_logit_contribution
state_GA,0.0010395186918199062,-0.015736822348713667,Treated Model,standardized_logit_contribution
county_SHERIDAN,0.001021562620564286,0.015406594771088517,Treated Model,standardized_logit_contribution
county_BOYD,0.000986226559494506,-0.04652021377102132,Treated Model,standardized_logit_contribution
county_RICHLAND,0.0009781310062035081,0.06525680746738652,Treated Model,standardized_logit_contribution
county_HORRY,0.0009762136048304614,0.012291775040982209,Treated Model,standardized_logit_contribution
county_ERIE,0.000975720015857682,-0.019534929944026537,Treated Model,standardized_logit_contribution
county_COSHOCTON,0.0009755670896522805,-0.046017407584174955,Treated Model,standardized_logit_contribution
county_ALEXANDER,0.0009741513407119341,0.06499130083982727,Treated Model,standardized_logit_contribution
county_DAVIESS,0.0009597130183270716,0.012015717370651179,Treated Model,standardized_logit_contribution
county_SARASOTA,0.0009576437729298202,-0.0451719664252571,Treated Model,standardized_logit_contribution
county_LEXINGTON,0.0009436667238550823,-0.03146813716938227,Treated Model,standardized_logit_contribution
county_ORANGE,0.0009022651357445005,-0.04255976133363055,Treated Model,standardized_logit_contribution
county_TRIMBLE,0.0008869936226749473,-0.04183940550284994,Treated Model,standardized_logit_contribution
county_DALLAS,0.0008746585547424728,-0.058353558515715546,Treated Model,standardized_logit_contribution
county_DYER,0.0008457039902703589,-0.056421831142720216,Treated Model,standardized_logit_contribution
county_PARKE,0.0008435675034183228,-0.018373965912305862,Treated Model,standardized_logit_contribution
state_WY,0.0008340357734008242,0.009023517428893693,Treated Model,standardized_logit_contribution
county_MADISON,0.0008334931612962453,0.03209760412309062,Treated Model,standardized_logit_contribution
county_BARBOUR,0.0008194272073123513,0.012404952879299543,Treated Model,standardized_logit_contribution
county_ROGERS,0.0007890271589825298,0.05264059013946561,Treated Model,standardized_logit_contribution
county_JESSAMINE,0.0007778772796857363,-0.05189671685261462,Treated Model,standardized_logit_contribution
county_WEBSTER,0.0007540508353556182,0.007245137454691123,Treated Model,standardized_logit_contribution
county_DECATUR,0.0007534836190418568,-0.050269273896643915,Treated Model,standardized_logit_contribution
county_PASCO,0.0007240661093732389,0.007595114239552545,Treated Model,standardized_logit_contribution
county_HARDEE,0.0007108163554419014,0.01540659477108858,Treated Model,standardized_logit_contribution
county_PEORIA,0.0007108163554418985,0.015406594771088517,Treated Model,standardized_logit_contribution
county_WOOD,0.0007108163554418954,0.015406594771088451,Treated Model,standardized_logit_contribution
county_APACHE,0.0006654050755844543,-0.04439304206680282,Treated Model,standardized_logit_contribution
county_DAVIS,0.0005374164835987205,-0.035854178814064684,Treated Model,standardized_logit_contribution
county_BANDERA,0.000537079543963474,-0.03583169961162047,Treated Model,standardized_logit_contribution
county_PULASKI,0.0005363827728643739,0.00759511423955258,Treated Model,standardized_logit_contribution
county_WHITE,0.0005363827728643737,0.00759511423955258,Treated Model,standardized_logit_contribution
county_BEDFORD,0.0005363827728643713,0.007595114239552545,Treated Model,standardized_logit_contribution
state_MI,0.0005363827728643713,0.007595114239552545,Treated Model,standardized_logit_contribution
county_HARDIN,0.000512152266323345,0.007908827644598566,Treated Model,standardized_logit_contribution
county_THURSTON,0.0004954172993690859,-0.03305216899975734,Treated Model,standardized_logit_contribution
state_WA,0.0004954172993690859,-0.03305216899975734,Treated Model,standardized_logit_contribution
county_BOWMAN,0.0004905178315432518,-0.032725297009629874,Treated Model,standardized_logit_contribution
county_SANTA_FE,0.0004334403234624657,-0.028917324527494803,Treated Model,standardized_logit_contribution
county_CHAMPAIGN,0.00040133229769659867,-0.026775211413533107,Treated Model,standardized_logit_contribution
county_CAMDEN,0.00040007009031951276,0.01540659477108858,Treated Model,standardized_logit_contribution
county_MACOUPIN,0.00040007009031951276,0.01540659477108858,Treated Model,standardized_logit_contribution
county_MENIFEE,0.00040007009031950934,0.015406594771088451,Treated Model,standardized_logit_contribution
county_HOCKING,0.0003486994363555055,0.00759511423955258,Treated Model,standardized_logit_contribution
county_BALDWIN,0.0003486994363555054,0.00759511423955258,Treated Model,standardized_logit_contribution
county_MOFFAT,0.0003486994363555038,0.007595114239552545,Treated Model,standardized_logit_contribution
county_IREDELL,0.00030515574473626716,0.010175926087715406,Treated Model,standardized_logit_contribution
state_NM,0.0002764881553848153,0.008245653742461305,Treated Model,standardized_logit_contribution
county_DAVIE,0.000161016099846637,0.00759511423955258,Treated Model,standardized_logit_contribution
county_MATANUSKA_SUSITNA,0.000161016099846637,0.00759511423955258,Treated Model,standardized_logit_contribution
county_GARRETT,0.000161016099846637,0.00759511423955258,Treated Model,standardized_logit_contribution
county_CRITTENDEN,0.000161016099846637,0.00759511423955258,Treated Model,standardized_logit_contribution
county_JASPER,0.000161016099846637,0.00759511423955258,Treated Model,standardized_logit_contribution
state_AK,0.000161016099846637,0.00759511423955258,Treated Model,standardized_logit_contribution
county_SAINT_CHARLES,0.000161016099846637,0.00759511423955258,Treated Model,standardized_logit_contribution
county_TUSCARAWAS,0.000161016099846637,0.00759511423955258,Treated Model,standardized_logit_contribution
county_CLARENDON,0.000161016099846637,0.00759511423955258,Treated Model,standardized_logit_contribution
county_ROWAN,0.000161016099846637,0.00759511423955258,Treated Model,standardized_logit_contribution
county_SAINT_LUCIE,0.000161016099846637,0.00759511423955258,Treated Model,standardized_logit_contribution
county_PERQUIMANS,0.0001610160998466363,0.007595114239552545,Treated Model,standardized_logit_contribution
county_WAGONER,0.0001610160998466363,0.007595114239552545,Treated Model,standardized_logit_contribution
county_POWHATAN,0.0001610160998466363,0.007595114239552545,Treated Model,standardized_logit_contribution
county_HARRISONBURG_CITY,0.0001610160998466363,0.007595114239552545,Treated Model,standardized_logit_contribution
state_MS,0.0001610160998466363,0.007595114239552545,Treated Model,standardized_logit_contribution
county_PENNINGTON,0.0001610160998466363,0.007595114239552545,Treated Model,standardized_logit_contribution
county_ROANOKE_CITY,0.0001610160998466363,0.007595114239552545,Treated Model,standardized_logit_contribution
county_MANATEE,0.0001610160998466363,0.007595114239552545,Treated Model,standardized_logit_contribution
state_SD,0.0001610160998466363,0.007595114239552545,Treated Model,standardized_logit_contribution
county_TIPPAH,0.0001610160998466363,0.007595114239552545,Treated Model,standardized_logit_contribution
county_MONTGOMERY,0.0001538292770252815,-0.0012130123950842625,Treated Model,standardized_logit_contribution
client_contract_The_Funds_92,0.0001398064450786756,-0.0001914910731679812,Treated Model,standardized_logit_contribution
county_BRUNSWICK,4.6686511211676425e-05,0.0022021983294625226,Treated Model,standardized_logit_contribution
county_GREENBRIER,1.4259739478774813e-05,0.00013538894968341856,Treated Model,standardized_logit_contribution
