feature,mean_abs_benefit_contribution,mean_signed_benefit_contribution,pct_positive_benefit_contribution,control_coefficient,treated_coefficient,coefficient_difference,importance_type
dual_elg,0.06725259302682948,-0.0017544514516320544,0.028825995807127882,0.015348083948841308,0.21625298098165205,-0.20090489703281075,glmnet_standardized_logit_contribution_difference
county_PIKE,0.06697051933524929,0.001021276985489902,0.959643605870021,0.01871779696348673,0.1888521456593782,-0.17013434869589145,glmnet_standardized_logit_contribution_difference
htn_flag,0.06588704570585012,0.007125052148840523,0.889937106918239,0.23161810453713377,0.12697380901960112,0.10464429551753265,glmnet_standardized_logit_contribution_difference
risk_tier_4,0.06355308704204425,-0.0035559248927623,0.09853249475890985,0.2671382704014818,0.16068451093816896,0.10645375946331284,glmnet_standardized_logit_contribution_difference
hyperlipidemia_flag,0.0632850664085739,0.003299865708669583,0.7458071278825996,0.040935336917530464,-0.0316393371600302,0.07257467407756066,glmnet_standardized_logit_contribution_difference
transportation_barrier_flag,0.06284498682174247,0.0023025557782010648,0.24161425576519915,0.1055968162884566,0.03223964206502143,0.07335717422343517,glmnet_standardized_logit_contribution_difference
op_visits_last_6m,0.06163306819523488,0.0005672640243949318,0.5283018867924528,-0.0031993334656826634,0.07946266695724047,-0.08266200042292313,glmnet_standardized_logit_contribution_difference
chf_flag,0.05829840268827163,5.867220738057544e-05,0.33647798742138363,0.10657800004574902,0.04488719415716634,0.06169080588858268,glmnet_standardized_logit_contribution_difference
depression_flag,0.05768268446029104,0.0009508089996470523,0.11425576519916142,0.10994527696081012,0.019296232313843815,0.0906490446469663,glmnet_standardized_logit_contribution_difference
asthma_flag,0.05407076076806277,-0.002746199119057686,0.9161425576519916,-0.029972113027603248,0.06744141886871598,-0.09741353189631922,glmnet_standardized_logit_contribution_difference
death_within_90d_flag,0.05318357146441027,-0.006689390134249105,0.09958071278825996,0.02498428954845694,-0.0631154587174635,0.08809974826592044,glmnet_standardized_logit_contribution_difference
ed_visits_last_6m,0.05289741034592421,0.000861692944133766,0.5230607966457023,0.4705990870170862,0.5524247948015805,-0.08182570778449427,glmnet_standardized_logit_contribution_difference
current_risk_score,0.05283539862980288,-0.0010871165349623962,0.38522012578616355,0.06018422321433428,-0.00977429917518242,0.0699585223895167,glmnet_standardized_logit_contribution_difference
county_RANDOLPH,0.0522327066755505,0.005278042809922161,0.011530398322851153,0.2251772220914543,-0.018200079571093444,0.24337730166254773,glmnet_standardized_logit_contribution_difference
total_cost_last_6m,0.05149536525643478,-0.0044048046049882045,0.2746331236897275,0.08810691201282539,-0.04258273665635681,0.1306896486691822,glmnet_standardized_logit_contribution_difference
county_PERRY,0.050950247843346966,0.01067186560332067,0.02148846960167715,0.18432929186459826,0.01254296588068159,0.17178632598391666,glmnet_standardized_logit_contribution_difference
state_UT,0.050678546027861954,0.0015969276879401135,0.9727463312368972,-0.07181334876036187,0.0837352640789798,-0.15554861283934168,glmnet_standardized_logit_contribution_difference
county_WISE,0.047167866625201046,0.0054243387772363455,0.9853249475890985,-0.014295957284193736,0.18052949837400456,-0.1948254556581983,glmnet_standardized_logit_contribution_difference
state_FL,0.0462106132756128,0.003711164665791287,0.9842767295597484,-0.200527168539181,-0.015397244381000206,-0.1851299241581808,glmnet_standardized_logit_contribution_difference
state_AL,0.04612526339530456,-0.0028026239692580486,0.9250524109014675,0.08391578605691584,0.17134240579075063,-0.0874266197338348,glmnet_standardized_logit_contribution_difference
state_WV,0.04600956386192276,0.0007461303329142295,0.36530398322851154,0.15145634349750428,0.10368681921954019,0.04776952427796409,glmnet_standardized_logit_contribution_difference
gender_M,0.04477280567722312,-0.00156840863701217,0.4889937106918239,-0.019647459247132834,0.025108711713964386,-0.04475617096109722,glmnet_standardized_logit_contribution_difference
gender_F,0.04477280567722312,-0.00156840863701217,0.4889937106918239,0.019647459247132834,-0.025108711713964386,0.04475617096109722,glmnet_standardized_logit_contribution_difference
state_SC,0.04220338697643035,-0.001424156061219153,0.9942348008385744,-0.20785081321151924,0.0707088700213699,-0.27855968323288915,glmnet_standardized_logit_contribution_difference
county_MUHLENBERG,0.04204613603377966,-0.008105764140139022,0.9821802935010482,-0.04263901332166726,0.11328970797324972,-0.15592872129491697,glmnet_standardized_logit_contribution_difference
client_contract_The_Funds_CM,0.04144465942877246,-0.0011832045953021166,0.9051362683438156,0.0,0.0706894229300986,-0.0706894229300986,glmnet_standardized_logit_contribution_difference
county_SALINE,0.041198095125379565,0.002345886519613942,0.006289308176100629,0.24597695674040562,-0.014165064476354353,0.26014202121676,glmnet_standardized_logit_contribution_difference
county_EMERY,0.03729402893051602,0.004720199482548893,0.9889937106918238,-0.0017966234631797949,0.1754938428935694,-0.1772904663567492,glmnet_standardized_logit_contribution_difference
risk_tier_5,0.03711527845360853,-0.003320859471569392,0.03249475890985325,0.15919494116741298,0.05495263559430871,0.10424230557310427,glmnet_standardized_logit_contribution_difference
county_CAMBRIA,0.03662178286258228,0.00032825207030556347,0.9874213836477987,-0.09509515205580955,0.06919984594208686,-0.16429499799789643,glmnet_standardized_logit_contribution_difference
county_GALLIA,0.03609146268943377,0.0038152032361804863,0.0047169811320754715,0.12743674827617185,-0.13445930832558745,0.2618960566017593,glmnet_standardized_logit_contribution_difference
risk_tier_3,0.035100046746492586,0.0012427940628047711,0.3469601677148847,0.17472555583214688,0.13787910580453347,0.036846450027613414,glmnet_standardized_logit_contribution_difference
county_MCLEAN,0.03480565902709167,0.003173222353960764,0.9973794549266247,-0.24168514124552223,0.097300565398286,-0.3389857066438082,glmnet_standardized_logit_contribution_difference
county_WAYNE,0.034515613781697436,0.00119407802247386,0.9968553459119497,-0.22125466064761973,0.08679664150434449,-0.3080513021519642,glmnet_standardized_logit_contribution_difference
state_OH,0.033747995769625026,-0.0013019681000073662,0.05450733752620545,-0.041294979360371756,-0.11556918108924819,0.07427420172887643,glmnet_standardized_logit_contribution_difference
county_CARBON,0.033234866617618194,-8.626232540853427e-05,0.9853249475890985,-0.1499683228411173,-0.011776319846763517,-0.13819200299435377,glmnet_standardized_logit_contribution_difference
state_TN,0.03293764116974191,-0.0001032222671473694,0.012054507337526206,0.23727052781376753,0.08636013807309686,0.15091038974067067,glmnet_standardized_logit_contribution_difference
ckd_flag,0.0325541210038591,-7.198201996022683e-05,0.6724318658280922,0.03302611211555569,0.06770777796585986,-0.03468166585030417,glmnet_standardized_logit_contribution_difference
county_MARSHALL,0.03016190971028542,0.0013607520033865682,0.007861635220125786,-0.07665623510259553,-0.24724241805292663,0.1705861829503311,glmnet_standardized_logit_contribution_difference
county_NICHOLAS,0.02992336271964627,-0.0026335374925198943,0.9868972746331237,-0.06554175500590487,0.06551973822415245,-0.13106149323005734,glmnet_standardized_logit_contribution_difference
county_FLOYD,0.029198011159923487,-0.003056673512345387,0.9848008385744235,-0.0503769129695733,0.06829454806394909,-0.11867146103352239,glmnet_standardized_logit_contribution_difference
state_VA,0.02771094229638263,0.0019155467539235878,0.94916142557652,-0.05178498162881837,0.011138750275766952,-0.06292373190458532,glmnet_standardized_logit_contribution_difference
county_RUSSELL,0.027067302065992328,-0.0033954248745505194,0.0031446540880503146,0.06370792851552713,-0.17610259189622843,0.23981052041175555,glmnet_standardized_logit_contribution_difference
county_KNOX,0.025395984751939,0.003861860726432955,0.9968553459119497,-0.1552455323956793,0.06891144880348467,-0.22415698119916394,glmnet_standardized_logit_contribution_difference
county_RALEIGH,0.025373942486724196,-0.00036140743034553807,0.06079664570230608,-0.05435599595550542,-0.10744374011569963,0.053087744160194204,glmnet_standardized_logit_contribution_difference
county_LAWRENCE,0.023963796703540437,-0.0018487354079878321,0.9968553459119497,-0.16638037758448823,0.04698643602185183,-0.21336681360634008,glmnet_standardized_logit_contribution_difference
county_GREENE,0.023276285441660403,-0.0008722892357474449,0.026729559748427674,-0.0028677582431062237,-0.07497283296477139,0.07210507472166516,glmnet_standardized_logit_contribution_difference
county_CHRISTIAN,0.023240477271989086,0.000612767956726966,0.007337526205450734,0.20350102194737568,0.06739153355853618,0.13610948838883952,glmnet_standardized_logit_contribution_difference
healthliteracy_challenges_flag,0.02309643461288488,-0.0003567112964245226,0.660901467505241,-0.0003933117356451495,0.02399781326406142,-0.024391124999706568,glmnet_standardized_logit_contribution_difference
county_CRAWFORD,0.02275627736751419,0.007812091073138338,0.003668763102725367,0.23045018709147366,0.05369158334654441,0.17675860374492924,glmnet_standardized_logit_contribution_difference
county_JEFFERSON,0.02222096444131699,-0.0007547150289030903,0.0319706498951782,-0.06587172377576855,-0.1289910387547293,0.06311931497896076,glmnet_standardized_logit_contribution_difference
county_BOONE,0.02200297130388221,0.0017014261440118968,0.9675052410901468,-0.07052774943318811,-0.008666927155844552,-0.06186082227734356,glmnet_standardized_logit_contribution_difference
county_FAYETTE,0.02143741385350349,2.2378727892135704e-05,0.9627882599580713,0.01622486402746885,0.0728535882666322,-0.05662872423916335,glmnet_standardized_logit_contribution_difference
county_PUTNAM,0.02134536050223972,0.006858833741982167,0.002620545073375262,0.0990821797695525,-0.09860702909789301,0.1976892088674455,glmnet_standardized_logit_contribution_difference
county_JOHNSON,0.021242770958679724,-0.00038702882805432073,0.9979035639412998,-0.11999052871080973,0.11218902974455637,-0.2321795584553661,glmnet_standardized_logit_contribution_difference
food_insecurity_flag,0.020879114049733433,-0.0005702333364945124,0.7657232704402516,-0.04365188504629309,-0.019013085685173278,-0.02463879936111981,glmnet_standardized_logit_contribution_difference
county_PRESTON,0.020644769530989433,0.0007165506124050054,0.9937106918238994,-0.00562214671322434,0.12487075015582469,-0.13049289686904902,glmnet_standardized_logit_contribution_difference
county_MINGO,0.020462462953470945,0.00031865347171733,0.019916142557651992,0.04419864744195062,-0.029023255847136394,0.07322190328908701,glmnet_standardized_logit_contribution_difference
county_INDIANA,0.0203965713964809,-0.0021683609541432295,0.00890985324947589,-0.06833027385000544,-0.1762416384381122,0.10791136458810675,glmnet_standardized_logit_contribution_difference
risk_tier_2,0.020386022733226983,0.00031731547866696846,0.3411949685534591,-0.13511530236780425,-0.15661191986989756,0.021496617502093307,glmnet_standardized_logit_contribution_difference
county_WARRICK,0.020221700271517005,-0.001291265198060735,0.9905660377358491,-0.024629258897645948,0.07974938684447479,-0.10437864574212073,glmnet_standardized_logit_contribution_difference
client_contract_The_Funds_93_ALT,0.01981303884985506,-0.010882878279040484,0.0010482180293501049,0.03948848905408494,-0.21633585516016626,0.2558243442142512,glmnet_standardized_logit_contribution_difference
diabetes_flag,0.01942665347154704,-0.00041307438624204907,0.490041928721174,-0.04488213866298789,-0.025456024253444492,-0.019426114409543397,glmnet_standardized_logit_contribution_difference
county_MARION,0.019110819748109853,0.0017485774124905299,0.033542976939203356,0.0983667857363496,0.04551840164447083,0.052848384091878774,glmnet_standardized_logit_contribution_difference
state_NC,0.019074285955235245,0.0016992043486307414,0.9926624737945493,-0.05356320628094116,0.05774124471780584,-0.111304450998747,glmnet_standardized_logit_contribution_difference
county_MCDOWELL,0.018261554072287252,-0.0014261233288279367,0.9837526205450734,0.0,0.0720020314964602,-0.0720020314964602,glmnet_standardized_logit_contribution_difference
county_GIBSON,0.018148973696208826,0.0011203505135292196,0.9884696016771488,0.016091265281148247,0.1009290265542133,-0.08483776127306505,glmnet_standardized_logit_contribution_difference
rx_count_last_6m,0.017584823198415582,-0.0002502212692207036,0.3590146750524109,0.04412886171685972,0.018548491084081024,0.0255803706327787,glmnet_standardized_logit_contribution_difference
county_JACKSON,0.017509009447877828,0.003805005811812444,0.9931865828092243,0.013551689331056223,0.11743085675828165,-0.10387916742722542,glmnet_standardized_logit_contribution_difference
county_SOMERSET,0.01727118111475566,-0.005229168209198766,0.9979035639412998,-0.1584337141012436,0.02150685161302354,-0.17994056571426714,glmnet_standardized_logit_contribution_difference
county_WESTMORELAND,0.017224299484501934,-0.002991767116053974,0.9910901467505241,-0.03916585485866761,0.05108837599749156,-0.09025423085615916,glmnet_standardized_logit_contribution_difference
county_LYON,0.017093166300634437,-0.009502844202100966,0.9984276729559748,-0.057556454041151096,0.12174285176583685,-0.17929930580698794,glmnet_standardized_logit_contribution_difference
county_MARTIN,0.01706378434409545,-0.002206815483268714,0.9973794549266247,-0.09372928886708272,0.07175497462874858,-0.16548426349583129,glmnet_standardized_logit_contribution_difference
county_LAKE,0.016859269833655956,0.0012987518912554797,0.0015723270440251573,0.11631238868675553,-0.09581001872971295,0.21212240741646848,glmnet_standardized_logit_contribution_difference
county_KANAWHA,0.015483464313601604,0.00128664723835197,0.9874213836477987,0.020979380911292814,0.09020482868906265,-0.06922544777776984,glmnet_standardized_logit_contribution_difference
county_OHIO,0.015349796812110707,-0.0007501828771448143,0.9910901467505241,-0.0633495663911277,0.01822626328100786,-0.08157582967213556,glmnet_standardized_logit_contribution_difference
risk_tier_Missing,0.014195421329442237,0.003049880366705428,0.9947589098532494,0.0,0.0960033184412992,-0.0960033184412992,glmnet_standardized_logit_contribution_difference
state_KS,0.014020453138173477,-0.001079540943810937,0.9989517819706499,-0.1317685346128943,0.08422600015904828,-0.21599453477194258,glmnet_standardized_logit_contribution_difference
county_SPENCER,0.013972220989442875,0.008487204551460233,0.003668763102725367,0.13946018768773363,0.047669930881507554,0.09179025680622607,glmnet_standardized_logit_contribution_difference
county_CALHOUN,0.01354658971023855,-0.010163937541146358,0.9984276729559748,0.0,0.11301589647783364,-0.11301589647783364,glmnet_standardized_logit_contribution_difference
county_BUCHANAN,0.013399079637210294,0.002765780121940183,0.006813417190775681,0.046784413123297175,-0.03290343246230467,0.07968784558560185,glmnet_standardized_logit_contribution_difference
county_MONTGOMERY,0.013323912485560533,-0.007881670489419361,0.9973794549266247,-0.10627799942838277,-0.0012130123950842625,-0.10506498703329852,glmnet_standardized_logit_contribution_difference
county_WALKER,0.012822157000104667,-0.00011492885523516366,0.012578616352201259,-0.0010121563909326935,-0.0585357419183132,0.0575235855273805,glmnet_standardized_logit_contribution_difference
county_BARBOUR,0.012813925909561251,-0.0025660128710582363,0.0010482180293501049,0.20638941628063684,0.012404952879299543,0.1939844634013373,glmnet_standardized_logit_contribution_difference
county_HAMILTON,0.012727128537196585,0.0009799580810722767,0.0010482180293501049,0.145441487657173,-0.050628509530707896,0.19606999718788087,glmnet_standardized_logit_contribution_difference
county_WETZEL,0.012659204609338828,0.0012293242261104658,0.9968553459119497,0.012697734846792501,0.1252142980712322,-0.11251656322443969,glmnet_standardized_logit_contribution_difference
county_BELMONT,0.012233981680876178,-0.001911312257713995,0.008385744234800839,0.07390060331394305,0.007643901195232502,0.06625670211871054,glmnet_standardized_logit_contribution_difference
county_SAINT_CLAIR,0.012128378244945703,0.001422298461937849,0.006813417190775681,0.13469245375888708,0.06148288964011897,0.07320956411876811,glmnet_standardized_logit_contribution_difference
county_GALLATIN,0.011748648311416036,0.006182904924938037,0.9989517819706499,-0.1730988339100418,-0.0187360959464737,-0.1543627379635681,glmnet_standardized_logit_contribution_difference
county_MORGAN,0.011589218059976411,0.0019366113205846007,0.0031446540880503146,0.009569223253368168,-0.09247108267389467,0.10204030592726285,glmnet_standardized_logit_contribution_difference
county_BUTLER,0.011523987609036269,0.0025072715241335054,0.0010482180293501049,0.11815819277252633,-0.05563967694729105,0.17379786971981737,glmnet_standardized_logit_contribution_difference
county_WABASH,0.011132189683450533,0.0033704754761523744,0.0020964360587002098,0.06989850121974868,-0.04608271025438944,0.11598121147413812,glmnet_standardized_logit_contribution_difference
county_MUSKINGUM,0.011070913819904464,0.0015901312532654093,0.006289308176100629,0.09033234571733356,0.021038373774897652,0.06929397194243592,glmnet_standardized_logit_contribution_difference
county_HARRISON,0.010915996087087437,-0.0019516229885834769,0.0110062893081761,0.0028740070962734307,-0.0485969017667732,0.05147090886304663,glmnet_standardized_logit_contribution_difference
county_MONROE,0.010834318278678005,-7.030677521467053e-05,0.005765199161425576,0.02198393401582154,-0.04956625937798002,0.07155019339380156,glmnet_standardized_logit_contribution_difference
county_WYOMING,0.010772844717625183,0.0005157730533280318,0.025157232704402517,-0.04090191547996094,-0.07525797630402778,0.034356060824066836,glmnet_standardized_logit_contribution_difference
state_GA,0.010513052386708016,-0.002105258601368479,0.0010482180293501049,0.14341571531532935,-0.015736822348713667,0.15915253766404303,glmnet_standardized_logit_contribution_difference
county_DICKENSON,0.010098099472887038,-0.005889762438843428,0.002620545073375262,0.10173283433890316,0.021510659859320925,0.08022217447958224,glmnet_standardized_logit_contribution_difference
county_GUERNSEY,0.009785944706410336,0.00126559114092359,0.002620545073375262,0.15626816251227643,0.06136425258847288,0.09490390992380354,glmnet_standardized_logit_contribution_difference
county_BEDFORD,0.009580297859300127,0.003834530798310184,0.0010482180293501049,0.14325095624535833,0.007595114239552545,0.13565584200580577,glmnet_standardized_logit_contribution_difference
state_WY,0.009478709976842577,0.0013565390515913331,0.0020964360587002098,0.11157463982345142,0.009023517428893693,0.10255112239455773,glmnet_standardized_logit_contribution_difference
county_FULTON,0.009367469015731182,0.0007209233172803775,0.0005241090146750524,0.1413039468446366,-0.06273136234184527,0.20403530918648188,glmnet_standardized_logit_contribution_difference
county_LETCHER,0.009134770533444215,0.0005397356056550106,0.9958071278825996,0.0,0.07056101281788216,-0.07056101281788216,glmnet_standardized_logit_contribution_difference
county_PENDLETON,0.008708481041963893,-0.0018947023613468232,0.9989517819706499,-0.05736295392445546,0.07397313432350068,-0.13133608824795615,glmnet_standardized_logit_contribution_difference
county_ALLEGHENY,0.008678793496342097,-0.001331482680690204,0.9963312368972747,-0.20253597722347386,-0.13161159980474835,-0.07092437741872551,glmnet_standardized_logit_contribution_difference
state_ND,0.00864728666902626,0.0021660788977946877,0.002620545073375262,0.0632939685318331,-0.01858123509884384,0.08187520363067693,glmnet_standardized_logit_contribution_difference
county_ATHENS,0.008200510114104716,-0.0021601405845339122,0.9942348008385744,-0.002542595292833696,0.04970227276955199,-0.05224486806238569,glmnet_standardized_logit_contribution_difference
county_BLOUNT,0.008182320619320707,-0.00215466872883735,0.0005241090146750524,0.13705359600036332,-0.0353888379215809,0.17244243392194422,glmnet_standardized_logit_contribution_difference
county_DOUGLAS,0.007936990279387315,0.0009932951235124604,0.9989517819706499,0.05068560413204689,0.17236020242896805,-0.12167459829692115,glmnet_standardized_logit_contribution_difference
county_HAMBLEN,0.007916381736736552,-0.0011329475212791208,0.9979035639412998,0.009195210840491817,0.09484334591261671,-0.0856481350721249,glmnet_standardized_logit_contribution_difference
county_TAYLOR,0.007737920948138682,0.002245778674680701,0.003668763102725367,-0.03541082852958356,-0.0966493841474912,0.06123855561790764,glmnet_standardized_logit_contribution_difference
county_VIGO,0.00766450254212628,-0.0005118252432583283,0.0015723270440251573,0.17680074847825164,0.08029488072278848,0.09650586775546316,glmnet_standardized_logit_contribution_difference
county_WYTHE,0.007540270899974772,0.0030199069851284373,0.0020964360587002098,0.029421908839290543,-0.046105958821372375,0.07552786766066291,glmnet_standardized_logit_contribution_difference
county_TAZEWELL,0.007529889531770684,-0.001515509412090553,0.005241090146750524,0.017346093037331936,-0.03372904747354481,0.05107514051087675,glmnet_standardized_logit_contribution_difference
county_LINCOLN,0.007455147256183488,-0.0006783312333917672,0.990041928721174,-0.05165315157037872,-0.014267357946305157,-0.03738579362407356,glmnet_standardized_logit_contribution_difference
county_LEE,0.007366743587940782,-0.003390863750327895,0.9921383647798742,0.021836385035025687,0.058861968190056166,-0.037025583155030475,glmnet_standardized_logit_contribution_difference
county_WEBSTER,0.006699047573505851,-0.0012502202271942855,0.002620545073375262,0.07161151464022275,0.007245137454691123,0.06436637718553163,glmnet_standardized_logit_contribution_difference
county_MCMINN,0.006675019509308611,0.0008348696967394845,0.999475890985325,0.0,0.14467776364697602,-0.14467776364697602,glmnet_standardized_logit_contribution_difference
county_DAVIESS,0.00663264048927911,0.0008305491929871054,0.9984276729559748,-0.07102570440691072,0.012015717370651179,-0.08304142177756191,glmnet_standardized_logit_contribution_difference
county_BRAXTON,0.006357490286430417,-0.0001874618119602094,0.9973794549266247,-0.002869918592773553,0.05928003357262713,-0.06214995216540068,glmnet_standardized_logit_contribution_difference
county_DAVIDSON,0.006262703973623004,-0.00048221304203683094,0.9989517819706499,-0.13173443074507868,-0.035253253006673445,-0.09648117773840523,glmnet_standardized_logit_contribution_difference
county_TUCKER,0.0062572376993854165,0.0027573466203640955,0.9989517819706499,-0.18943771403598303,-0.10264724292603873,-0.0867904711099443,glmnet_standardized_logit_contribution_difference
state_CO,0.006130872464438511,-0.0007677170481163406,0.0015723270440251573,0.09350594255785939,0.016746714162048412,0.07675922839581098,glmnet_standardized_logit_contribution_difference
county_SANGAMON,0.006110281876724706,-0.00047047690963642933,0.9989517819706499,-0.06794961399375694,0.026183398561678978,-0.09413301255543592,glmnet_standardized_logit_contribution_difference
county_ARMSTRONG,0.006025186041747086,-0.0010652385996713725,0.0015723270440251573,0.027323933251103587,-0.04751281651596442,0.07483674976706801,glmnet_standardized_logit_contribution_difference
county_ROSEBUD,0.005896719434903177,-0.0004542530960027185,0.9984276729559748,-0.04233163841984275,0.031860561760388664,-0.07419220018023141,glmnet_standardized_logit_contribution_difference
county_BEAVER,0.005590331770650209,0.0036186122379227303,0.0010482180293501049,0.0,-0.06584145420146169,0.06584145420146169,glmnet_standardized_logit_contribution_difference
state_MO,0.0055289044100568915,-0.0004257122523966301,0.9989517819706499,-0.06318229169073182,0.021994208960113493,-0.08517650065084531,glmnet_standardized_logit_contribution_difference
county_MEIGS,0.005476682509257393,0.0012217362595186604,0.9968553459119497,0.03519523393271532,0.08287132930607752,-0.0476760953733622,glmnet_standardized_logit_contribution_difference
county_LOGAN,0.005456735850156025,-0.0005047023477722504,0.9696016771488469,0.015771076107800173,0.031595059695516806,-0.015823983587716632,glmnet_standardized_logit_contribution_difference
county_BURKE,0.005299423951197115,-0.0013955091226239512,0.0005241090146750524,0.0,-0.11168537717415229,0.11168537717415229,glmnet_standardized_logit_contribution_difference
county_COCONINO,0.005286109383482809,0.001923596376996177,0.999475890985325,-0.0753569900461963,0.032206227554986776,-0.10756321760118306,glmnet_standardized_logit_contribution_difference
county_PASCO,0.005253553997257645,0.002920682117356523,0.0015723270440251573,0.06270243421530568,0.007595114239552545,0.05510731997575313,glmnet_standardized_logit_contribution_difference
county_NOBLE,0.005148712838985964,0.001405801960043679,0.0015723270440251573,-0.04030990446984101,-0.10281497862132996,0.06250507415148895,glmnet_standardized_logit_contribution_difference
county_MOFFAT,0.005058272605185403,0.000389286226633339,0.0005241090146750524,0.11777068175040553,0.007595114239552545,0.11017556751085299,glmnet_standardized_logit_contribution_difference
county_WOOD,0.004945312620783628,0.0006185287761688084,0.999475890985325,-0.09178062311080344,0.015406594771088451,-0.1071872178818919,glmnet_standardized_logit_contribution_difference
county_CAMDEN,0.0048805818011637475,0.0048805818011637475,1.0,-0.17254333669623775,0.01540659477108858,-0.18794993146732633,glmnet_standardized_logit_contribution_difference
county_CLAIBORNE,0.0048794148625756015,0.0021485640973425793,0.999475890985325,-0.0626550102682186,0.03305056505141207,-0.09570557531963067,glmnet_standardized_logit_contribution_difference
county_VOLUSIA,0.004836456921182719,0.002284872386700893,0.9989517819706499,-0.10774109762439622,-0.04187568090961084,-0.06586541671478538,glmnet_standardized_logit_contribution_difference
county_CULLMAN,0.004836106994527981,0.0015539701861874856,0.002620545073375262,-0.09327736399936164,-0.1380667769327361,0.044789412933374476,glmnet_standardized_logit_contribution_difference
county_SMYTH,0.004832689117689081,0.0019342921830398105,0.0010482180293501049,0.0,-0.068430284845058,0.068430284845058,glmnet_standardized_logit_contribution_difference
county_PRINCE_GEORGES,0.004806676062527921,-0.0031113532321840605,0.9989517819706499,0.0,0.05661176381225488,-0.05661176381225488,glmnet_standardized_logit_contribution_difference
county_HOCKING,0.004529963046410752,-0.0003486273593317086,0.999475890985325,-0.09107320366206906,0.00759511423955258,-0.09866831790162164,glmnet_standardized_logit_contribution_difference
