feature,mean_abs_benefit_contribution,mean_signed_benefit_contribution,pct_positive_benefit_contribution,control_coefficient,treated_coefficient,coefficient_difference,importance_type
gender_F,0.21239729812695152,-0.0170341241356948,0.24345549738219896,-0.14073580760455803,0.10591967397623106,-0.2466554815807891,glmnet_standardized_logit_contribution_difference
gender_M,0.21239729812695152,-0.0170341241356948,0.24345549738219896,0.14073580760455803,-0.10591967397623106,0.2466554815807891,glmnet_standardized_logit_contribution_difference
transportation_barrier_flag,0.2119673868197673,0.04031535099687633,0.10732984293193717,0.023700843510570793,-0.3124486772159905,0.3361495207265613,glmnet_standardized_logit_contribution_difference
bh_flag,0.20908858672137778,0.0024409544577381685,0.5340314136125655,-0.11337065741570167,0.0961896432396869,-0.20956030065538855,glmnet_standardized_logit_contribution_difference
ed_visits_last_30d,0.20716005144709868,0.0017580704559246082,0.6910994764397905,0.21003839503698707,0.4836189679385111,-0.27358057290152404,glmnet_standardized_logit_contribution_difference
chf_flag,0.19647287033736144,0.04719262874678086,0.11780104712041885,0.09865883348067875,-0.19714945942358997,0.2958082929042687,glmnet_standardized_logit_contribution_difference
county_KLAMATH,0.19434584184279505,0.021780571750635545,0.03926701570680628,0.43839090332502656,-0.0587566733097655,0.49714757663479203,glmnet_standardized_logit_contribution_difference
rx_count_last_6m,0.1732358450261062,0.02226230023746492,0.756544502617801,-0.10680117145777929,0.2984618162016598,-0.4052629876594391,glmnet_standardized_logit_contribution_difference
food_insecurity_flag,0.16873742896123328,0.024804099915886543,0.9162303664921466,-0.06119932130673824,0.240026449796342,-0.30122577110308024,glmnet_standardized_logit_contribution_difference
percolator_score,0.15413634793968262,0.006749692548685999,0.6884816753926701,0.6605791965378731,0.4474520925271829,0.21312710401069024,glmnet_standardized_logit_contribution_difference
diabetes_flag,0.15312050508764025,0.013556387242882531,0.17801047120418848,0.2085880211942561,0.009227724400937441,0.19936029679331865,glmnet_standardized_logit_contribution_difference
county_POLK,0.14868402188042557,0.032204010447039494,0.9764397905759162,-0.39982345954257187,0.07868356341942277,-0.47850702296199465,glmnet_standardized_logit_contribution_difference
county_JOSEPHINE,0.13494696275537282,-0.005228152964694388,0.031413612565445025,0.3066598509602887,-0.07986624607995316,0.3865260970402419,glmnet_standardized_logit_contribution_difference
risk_tier_4,0.13335519840872792,-0.011398343016967715,0.612565445026178,0.0,0.13636794267293778,-0.13636794267293778,glmnet_standardized_logit_contribution_difference
opioid_flag,0.13094056486021152,0.003916034663591292,0.900523560209424,0.18757772967340658,0.40622408812784494,-0.21864635845443836,glmnet_standardized_logit_contribution_difference
county_UMATILLA,0.12109423704738484,0.017253846418477676,0.020942408376963352,0.4185258652010684,0.0,0.4185258652010684,glmnet_standardized_logit_contribution_difference
risk_tier_3,0.12086122180682639,0.005759170132224006,0.824607329842932,0.06140093302105,0.22012180773163034,-0.15872087471058033,glmnet_standardized_logit_contribution_difference
risk_tier_2,0.1030269558194176,0.00035058087901119686,0.8821989528795812,-0.1730867425082785,-0.013292725940144606,-0.15979401656813388,glmnet_standardized_logit_contribution_difference
ckd_flag,0.09659128713010766,0.0032983448086841656,0.9162303664921466,0.011264250529561752,0.18548864248748223,-0.17422439195792047,glmnet_standardized_logit_contribution_difference
county_YAMHILL,0.0856282636096837,0.001341501026104997,0.031413612565445025,0.33015463778548865,0.08473703134297282,0.2454176064425158,glmnet_standardized_logit_contribution_difference
county_MULTNOMAH,0.08433831234467287,-0.005156679774920425,0.14136125654450263,0.0,-0.12081230167911099,0.12081230167911099,glmnet_standardized_logit_contribution_difference
age,0.08060562982416011,0.0010417562474841695,0.4109947643979058,-0.06790147311558198,-0.1666990086764286,0.09879753556084661,glmnet_standardized_logit_contribution_difference
risk_tier_5,0.07157118430946702,0.005158517087136524,0.9685863874345549,-0.09438250667758019,0.11023797254749984,-0.20462047922508003,glmnet_standardized_logit_contribution_difference
hyperlipidemia_flag,0.06896594427393743,-0.0106391539551012,0.8350785340314136,-0.0951713116981157,-0.003365065249820487,-0.09180624644829521,glmnet_standardized_logit_contribution_difference
county_BENTON,0.06842943236368865,0.011720868805247562,0.9790575916230366,-0.1665408886683578,0.06887158739938175,-0.23541247606773957,glmnet_standardized_logit_contribution_difference
county_COLUMBIA,0.06478137661470089,-0.007288347123226856,0.981675392670157,-0.19099756212989763,0.04897011016183033,-0.23996767229172797,glmnet_standardized_logit_contribution_difference
cad_flag,0.06099530188706531,0.01666510837903219,0.10209424083769633,0.20373861202030538,0.1068431009996269,0.09689551102067848,glmnet_standardized_logit_contribution_difference
observation_stays_last_6m,0.056627922070745594,0.000147561302906954,0.031413612565445025,0.03923023366199818,-0.11651162747271784,0.15574186113471603,glmnet_standardized_logit_contribution_difference
county_DOUGLAS,0.054967574047631126,0.007381079153662325,0.03664921465968586,0.17089723669095494,0.025953038262971847,0.1449441984279831,glmnet_standardized_logit_contribution_difference
county_UNION,0.05424458714578159,-0.002044170678896204,0.005235602094240838,0.20242105601790736,-0.1731346695683576,0.37555572558626493,glmnet_standardized_logit_contribution_difference
county_MARION,0.05153360691065669,-0.00010418537232428348,0.8821989528795812,-0.117829294982437,-0.03790076736511623,-0.07992852761732076,glmnet_standardized_logit_contribution_difference
county_CLACKAMAS,0.05135342743654894,-0.007130616031133143,0.9267015706806283,0.02818590618267522,0.12575102787476403,-0.09756512169208881,glmnet_standardized_logit_contribution_difference
dual_elg,0.04696624077238826,0.00560986314805246,0.24607329842931938,-0.02426106380014412,-0.07839114053613472,0.0541300767359906,glmnet_standardized_logit_contribution_difference
housing_instability_flag,0.04227337377277945,-0.0012287110127278062,0.09424083769633508,0.06125766794667937,-0.011057175202172292,0.07231484314885166,glmnet_standardized_logit_contribution_difference
county_BAKER,0.04222031979858658,0.04222031979858658,1.0,-0.19327119209989063,0.3671628023778579,-0.5604339944777486,glmnet_standardized_logit_contribution_difference
county_CLATSOP,0.04070830921051527,-0.0021392016535075097,0.01832460732984293,0.0,-0.15154838308984575,0.15154838308984575,glmnet_standardized_logit_contribution_difference
depression_flag,0.037308301453799105,-0.0006793687412287283,0.7172774869109948,-0.1806793132875606,-0.13926221489385432,-0.041417098393706275,glmnet_standardized_logit_contribution_difference
county_LANE,0.036881633688083115,0.002301035365623783,0.9031413612565445,0.01652435095314414,0.07875240458402546,-0.062228053630881325,glmnet_standardized_logit_contribution_difference
county_JACKSON,0.03331997288499067,0.0010162679991410934,0.041884816753926704,0.05273609410804427,-0.030389617046854667,0.08312571115489895,glmnet_standardized_logit_contribution_difference
county_MORROW,0.03186939474990535,-0.020603934280171352,0.9947643979057592,-0.16844974347912822,0.0,-0.16844974347912822,glmnet_standardized_logit_contribution_difference
county_JEFFERSON,0.0316561670480919,0.004062489354641602,0.9973821989528796,-0.027243664494712903,0.2799577634387409,-0.3072014279334538,glmnet_standardized_logit_contribution_difference
county_KLICKITAT,0.030128052172101242,-0.030128052172101242,0.0,0.3197427806652691,-0.19713847034754878,0.5168812510128179,glmnet_standardized_logit_contribution_difference
healthliteracy_challenges_flag,0.028216913509886372,0.004982484863411104,0.15968586387434555,-0.2024140702285998,-0.24032348141941726,0.03790941119081745,glmnet_standardized_logit_contribution_difference
risk_tier_1,0.026880698647919615,0.00033492742766201415,0.07853403141361257,-0.01013804659824659,-0.060096415022889704,0.049958368424643115,glmnet_standardized_logit_contribution_difference
state_WA,0.022468515185730165,-6.795770188500776e-05,0.007853403141361256,0.0,-0.1272698469302476,0.1272698469302476,glmnet_standardized_logit_contribution_difference
county_DESCHUTES,0.02162345392394734,-0.0020595902367901704,0.013089005235602094,0.015017960106060817,-0.07967632429565824,0.09469428440171906,glmnet_standardized_logit_contribution_difference
county_TILLAMOOK,0.021346640113928984,0.008579510859186776,0.01832460732984293,0.18207310373190458,0.10920444557513426,0.07286865815677032,glmnet_standardized_logit_contribution_difference
county_LAKE,0.02057445453260345,0.0015249595704602825,0.002617801047120419,0.1642791208005489,-0.03649280855641929,0.2007719293569682,glmnet_standardized_logit_contribution_difference
state_OR,0.020078976739822403,-0.003669671433103748,0.015706806282722512,0.0056572280431458144,0.08504038462239769,-0.07938315657925187,glmnet_standardized_logit_contribution_difference
county_HOOD_RIVER,0.019713283767642614,-0.007847942352995175,0.9973821989528796,0.0,0.17695395187641275,-0.17695395187641275,glmnet_standardized_logit_contribution_difference
county_WASCO,0.019588405409144805,0.014723649508326822,0.015706806282722512,-0.030050234692987635,-0.08200408162799144,0.05195384693500381,glmnet_standardized_logit_contribution_difference
financial_strain_flag,0.01641858779812875,-0.0007732709460460029,0.8821989528795812,0.08510115181707385,0.11053814411542874,-0.025436992298354888,glmnet_standardized_logit_contribution_difference
county_LINCOLN,0.011932082648402368,-0.0008453130818910858,0.015706806282722512,-0.16954295295667215,-0.21740458491920867,0.04786163196253651,glmnet_standardized_logit_contribution_difference
total_cost_last_6m,0.01185780981572399,0.0004363708203597758,0.15968586387434555,0.018307392600703905,-0.005125408817661244,0.02343280141836515,glmnet_standardized_logit_contribution_difference
county_GRANT,0.010900169105483668,-0.010900169105483668,0.0,0.0,-0.22916293209295033,0.22916293209295033,glmnet_standardized_logit_contribution_difference
county_WALLOWA,0.010571593002364443,-0.010571593002364443,0.0,0.21573895898091242,-0.00651605613590614,0.22225501511681856,glmnet_standardized_logit_contribution_difference
county_CURRY,0.008660175928368371,0.0006083215706831286,0.9921465968586387,0.03511728663280907,0.08405072790259407,-0.04893344126978501,glmnet_standardized_logit_contribution_difference
county_CROOK,0.006470826373312118,-0.00048078003504511605,0.9947643979057592,0.05071268354455326,0.0954205813547651,-0.04470789781021184,glmnet_standardized_logit_contribution_difference
county_HARNEY,0.006405889099234968,0.002550211774103022,0.002617801047120419,0.0,-0.05750170315370118,0.05750170315370118,glmnet_standardized_logit_contribution_difference
county_MALHEUR,0.005792987115320213,-0.002920998579298516,0.002617801047120419,0.0489520238451893,0.0,0.0489520238451893,glmnet_standardized_logit_contribution_difference
county_GILLIAM,0.00570792870319188,-0.00570792870319188,0.0,0.12000232887606396,0.0,0.12000232887606396,glmnet_standardized_logit_contribution_difference
county_WHEELER,0.005613907148041085,-0.002234920381210669,0.9973821989528796,-0.050392571172930785,0.0,-0.050392571172930785,glmnet_standardized_logit_contribution_difference
county_CLARK,0.005116604823346228,0.005116604823346228,1.0,-0.10757045623164449,0.0,-0.10757045623164449,glmnet_standardized_logit_contribution_difference
county_SUTTER,0.0044482095037276315,0.0044482095037276315,1.0,-0.13232956016443093,0.0,-0.13232956016443093,glmnet_standardized_logit_contribution_difference
county_GRAYS_HARBOR,0.0034647297793883214,0.0034647297793883214,1.0,-0.10307207145051232,0.0,-0.10307207145051232,glmnet_standardized_logit_contribution_difference
county_LASSEN,0.002684551881284292,0.002684551881284292,1.0,0.0,0.07986259851098461,-0.07986259851098461,glmnet_standardized_logit_contribution_difference
county_MUSSELSHELL,0.0015565304775558696,-0.0015565304775558696,0.0,0.0,-0.0463051466674156,0.0463051466674156,glmnet_standardized_logit_contribution_difference
state_MT,0.0015565304775558696,-0.0015565304775558696,0.0,0.0,-0.0463051466674156,0.0463051466674156,glmnet_standardized_logit_contribution_difference
county_SALT_LAKE,0.0013086888195506725,0.0013086888195506725,1.0,-0.038932117684233214,0.0,-0.038932117684233214,glmnet_standardized_logit_contribution_difference
state_UT,0.0013086888195506725,0.0013086888195506725,1.0,-0.038932117684233214,0.0,-0.038932117684233214,glmnet_standardized_logit_contribution_difference
county_DEL_NORTE,0.0012351644267292006,0.0012351644267292006,1.0,-0.03674484423066299,0.0,-0.03674484423066299,glmnet_standardized_logit_contribution_difference
county_ADA,0.0009973336666851981,0.0009973336666851981,1.0,-0.02966962894599142,0.0,-0.02966962894599142,glmnet_standardized_logit_contribution_difference
state_ID,0.0009973336666851981,0.0009973336666851981,1.0,-0.02966962894599142,0.0,-0.02966962894599142,glmnet_standardized_logit_contribution_difference
county_RIVERSIDE,0.00047107268194750926,-0.00047107268194750926,0.0,0.0,-0.014013917454956663,0.014013917454956663,glmnet_standardized_logit_contribution_difference
county_SAN_DIEGO,0.00046212084677092313,-0.00046212084677092313,0.0,0.0,-0.01374760976180745,0.01374760976180745,glmnet_standardized_logit_contribution_difference
county_HENRICO,0.00031772889368452534,0.00031772889368452534,1.0,-0.009452100832384474,0.0,-0.009452100832384474,glmnet_standardized_logit_contribution_difference
state_VA,0.00031772889368452534,0.00031772889368452534,1.0,-0.009452100832384474,0.0,-0.009452100832384474,glmnet_standardized_logit_contribution_difference
county_HAYS,0.00026464983625077267,-0.00026464983625077267,0.0,0.0,-0.00787305463002711,0.00787305463002711,glmnet_standardized_logit_contribution_difference
county_FLAGLER,0.00012580767623793544,-0.00012580767623793544,0.0,0.0,-0.0037426462148250714,0.0037426462148250714,glmnet_standardized_logit_contribution_difference
state_FL,0.00012580767623793544,-0.00012580767623793544,0.0,0.0,-0.0037426462148250714,0.0037426462148250714,glmnet_standardized_logit_contribution_difference
state_TX,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_GRAY,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
state_Unseen,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_SACRAMENTO,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
state_CA,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_Unseen,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
county_WASHINGTON,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
gender_Unseen,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
op_visits_last_6m,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
risk_tier_Unseen,0.0,0.0,0.0,0.0,0.0,0.0,glmnet_standardized_logit_contribution_difference
