feature,mean_abs_benefit_shap,mean_signed_benefit_shap,pct_positive_benefit_shap,importance_type
diabetes_flag,0.0007899145994940572,-0.0001845096120422892,0.65,xgboost_xlearner_weighted_treeshap
ed_visits_last_30d,0.0006622145984706023,-1.6705908837246807e-05,0.3566666666666667,xgboost_xlearner_weighted_treeshap
client_contract_Contract_B,0.0006271868728769908,-0.00023577338635494833,0.3433333333333333,xgboost_xlearner_weighted_treeshap
case_manager_name_CM_07,0.000623441826034906,4.6716667848614604e-05,0.07,xgboost_xlearner_weighted_treeshap
chf_flag,0.0006137226300679329,0.0003295569833575294,0.6133333333333333,xgboost_xlearner_weighted_treeshap
transportation_barrier_flag,0.0005233678644494409,-0.00018960905094128215,0.43,xgboost_xlearner_weighted_treeshap
service_region_North,0.0005098685968615134,-6.969252953863982e-05,0.7633333333333333,xgboost_xlearner_weighted_treeshap
service_region_East,0.00046427965565375124,7.326493680580293e-07,0.20333333333333334,xgboost_xlearner_weighted_treeshap
county_County_C,0.00045293942097261166,-7.825926723191903e-05,0.4633333333333333,xgboost_xlearner_weighted_treeshap
plan_type_Medicaid,0.00044545660210300883,5.261568665880518e-05,0.5733333333333334,xgboost_xlearner_weighted_treeshap
client_contract_Contract_C,0.0003645519869464669,-9.44402773472239e-05,0.33,xgboost_xlearner_weighted_treeshap
county_County_D,0.00035936981483198266,-0.00029771591463294733,0.15666666666666668,xgboost_xlearner_weighted_treeshap
utilities_insecurity_flag,0.0003299688308514546,-8.679792819792684e-06,0.7833333333333333,xgboost_xlearner_weighted_treeshap
living_alone_flag,0.0003088771723811874,-1.1329328819264216e-05,0.30666666666666664,xgboost_xlearner_weighted_treeshap
program_BH_CM,0.0002904160342889778,8.786264668967816e-05,0.65,xgboost_xlearner_weighted_treeshap
county_County_B,0.00027166909042761146,2.4230287301247686e-05,0.16,xgboost_xlearner_weighted_treeshap
ckd_flag,0.0002505419886795205,4.2362045723166225e-05,0.24666666666666667,xgboost_xlearner_weighted_treeshap
risk_tier_Medium,0.00020814219385180334,9.80278870376207e-06,0.30333333333333334,xgboost_xlearner_weighted_treeshap
polypharmacy_flag,0.00019758818487342604,-0.00017318179540136994,0.08,xgboost_xlearner_weighted_treeshap
case_manager_name_CM_11,0.00019004913094207784,3.3848998324222423e-06,0.08,xgboost_xlearner_weighted_treeshap
risk_tier_High,0.0001049925419874261,-6.217144210090969e-05,0.19,xgboost_xlearner_weighted_treeshap
case_manager_name_CM_12,8.816267181048432e-05,-1.3302104992347977e-05,0.08333333333333333,xgboost_xlearner_weighted_treeshap
case_manager_name_CM_08,6.844566882726575e-05,-1.815819544867687e-06,0.07,xgboost_xlearner_weighted_treeshap
risk_tier_Low,4.912771100350599e-05,-1.1407968113670716e-05,0.17,xgboost_xlearner_weighted_treeshap
case_manager_name_CM_14,4.418298966801019e-05,-1.0304802991339506e-05,0.9333333333333333,xgboost_xlearner_weighted_treeshap
plan_type_Dual,3.657749205979339e-05,-1.08023412562436e-05,0.6466666666666666,xgboost_xlearner_weighted_treeshap
case_manager_name_CM_05,3.0259295699065324e-05,-5.3390153277392025e-06,0.05333333333333334,xgboost_xlearner_weighted_treeshap
county_County_F,1.9282339759777735e-05,2.457378105392634e-06,0.15333333333333332,xgboost_xlearner_weighted_treeshap
case_manager_name_CM_06,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
gender_Male,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
case_manager_name_CM_15,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
case_manager_name_CM_03,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
risk_tier_Very_High,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
