feature,mean_abs_benefit_shap,mean_signed_benefit_shap,pct_positive_benefit_shap,importance_type
transportation_barrier_flag,0.0015315033915675904,-0.00036785735917930606,0.756544502617801,xgboost_xlearner_weighted_treeshap
county_COOS,0.0013857806468030272,-0.0003831908115519582,0.9424083769633508,xgboost_xlearner_weighted_treeshap
ckd_flag,0.0013186853468599054,0.00011116450085195614,0.9162303664921466,xgboost_xlearner_weighted_treeshap
county_BENTON,0.0013101027217810837,3.317333827234534e-06,0.8219895287958116,xgboost_xlearner_weighted_treeshap
risk_tier_Missing,0.0012093696736323175,0.0003052434674998959,0.25654450261780104,xgboost_xlearner_weighted_treeshap
county_LANE,0.0012044396475873569,6.361671855836119e-05,0.8272251308900523,xgboost_xlearner_weighted_treeshap
county_WALLOWA,0.0011129935353797933,-0.0011129935353797933,0.0,xgboost_xlearner_weighted_treeshap
county_BAKER,0.001026672490625998,0.001026672490625998,1.0,xgboost_xlearner_weighted_treeshap
housing_instability_flag,0.0010240605085434385,0.0003981729260882372,0.20418848167539266,xgboost_xlearner_weighted_treeshap
observation_stays_last_6m,0.0008319015045211137,-0.0003354710142105375,0.0549738219895288,xgboost_xlearner_weighted_treeshap
county_MARION,0.0007357859384450408,-5.8032114852669567e-05,0.693717277486911,xgboost_xlearner_weighted_treeshap
county_UNION,0.0007059833992548393,3.224631930178921e-05,0.005235602094240838,xgboost_xlearner_weighted_treeshap
risk_tier_5,0.0007037903591288017,0.00024430198042471574,0.9685863874345549,xgboost_xlearner_weighted_treeshap
county_POLK,0.0005621383590626373,0.0002420121655438952,0.9764397905759162,xgboost_xlearner_weighted_treeshap
county_JACKSON,0.0004912655294409246,-1.2213529419966982e-05,0.5261780104712042,xgboost_xlearner_weighted_treeshap
county_WASHINGTON,0.0004412492363106543,8.873906115361488e-05,0.7408376963350786,xgboost_xlearner_weighted_treeshap
chf_flag,0.00037830857288308315,-1.362711350670129e-05,0.2774869109947644,xgboost_xlearner_weighted_treeshap
county_COLUMBIA,0.00034870818415201957,9.732883322820952e-05,0.981675392670157,xgboost_xlearner_weighted_treeshap
dual_elg,0.00031303120285321,6.047770586564861e-05,0.7460732984293194,xgboost_xlearner_weighted_treeshap
county_DOUGLAS,0.0003094577816530457,-3.3542395375792254e-06,0.03664921465968586,xgboost_xlearner_weighted_treeshap
county_DESCHUTES,0.00028678266665961046,-0.0001273672947406486,0.07329842931937172,xgboost_xlearner_weighted_treeshap
risk_tier_4,0.0002743460645174244,0.00015237071847881852,0.7041884816753927,xgboost_xlearner_weighted_treeshap
county_CROOK,0.00022270351072208413,4.778703528051199e-05,0.112565445026178,xgboost_xlearner_weighted_treeshap
county_CURRY,0.00021691582510448122,-0.00010262324781902024,0.11780104712041885,xgboost_xlearner_weighted_treeshap
county_MORROW,0.00021029990707742673,0.00018396630451927097,0.9947643979057592,xgboost_xlearner_weighted_treeshap
county_JEFFERSON,0.00014570038361983023,1.621407718547011e-05,0.9973821989528796,xgboost_xlearner_weighted_treeshap
county_GRANT,0.0001123112582171269,-0.0001123112582171269,0.0,xgboost_xlearner_weighted_treeshap
county_KLICKITAT,9.65009237062878e-05,-9.65009237062878e-05,0.0,xgboost_xlearner_weighted_treeshap
risk_tier_2,8.892480678450788e-05,2.4145249801216093e-05,0.8821989528795812,xgboost_xlearner_weighted_treeshap
county_MALHEUR,5.884014548746055e-05,-4.317451046064093e-05,0.4895287958115183,xgboost_xlearner_weighted_treeshap
county_UMATILLA,5.6563900896627535e-05,2.398562241742036e-06,0.11518324607329843,xgboost_xlearner_weighted_treeshap
county_SUTTER,4.9521424719365914e-05,4.9521424719365914e-05,1.0,xgboost_xlearner_weighted_treeshap
county_HOOD_RIVER,2.5406146232446196e-05,1.1088576365205614e-05,0.9973821989528796,xgboost_xlearner_weighted_treeshap
gender_Unseen,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_ADA,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_CLARK,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_MUSSELSHELL,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_LINCOLN,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_LAKE,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_GRAYS_HARBOR,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_LASSEN,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_HAYS,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_CLATSOP,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_DEL_NORTE,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_FLAGLER,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_GILLIAM,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_GRAY,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_HENRICO,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_HARNEY,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_SAN_DIEGO,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_RIVERSIDE,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_CA,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_Unseen,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_WHEELER,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_WASCO,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_SALT_LAKE,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
county_SACRAMENTO,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_FL,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_ID,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_WA,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_VA,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_UT,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_TX,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_OR,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_MT,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
state_Unseen,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
risk_tier_Unseen,0.0,0.0,0.0,xgboost_xlearner_weighted_treeshap
