feature,mean_abs_benefit_shap,mean_signed_benefit_shap,pct_positive_benefit_shap,importance_type
risk_tier_High,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_06,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_07,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_08,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
risk_tier_Low,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_10,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_11,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_12,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_13,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_14,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_15,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
gender_Male,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
county_County_F,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
county_County_A,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
language_Spanish,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
language_Other,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
plan_type_Medicare,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
plan_type_Medicaid,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
plan_type_Dual,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
county_County_C,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
county_County_D,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
plan_type_Commercial,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_04,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_05,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
service_region_South,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_03,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_02,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
living_alone_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
diabetes_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
copd_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
asthma_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
anxiety_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
substance_use_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
ckd_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
food_insecurity_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
housing_instability_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
transportation_barrier_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
utilities_insecurity_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
observation_stays_last_6m,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
high_cost_drug_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
opioid_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
polypharmacy_flag,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
client_contract_Contract_A,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
client_contract_Contract_B,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
client_contract_Contract_C,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
service_region_Central,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
service_region_East,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
service_region_North,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
dual_eligible,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
service_region_West,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
program_BH_CM,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
program_CM,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
program_Complex_CM,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
case_manager_name_CM_01,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
risk_tier_Very_High,0.0,0.0,0.0,xgboost_raw_margin_shap_difference
