feature,mean_abs_xlearner_benefit_contribution,mean_signed_xlearner_benefit_contribution,pct_positive_xlearner_benefit_contribution,treated_effect_coefficient,control_effect_coefficient,avg_treated_effect_weight,avg_control_effect_weight,importance_type
county_County_E,0.0011208745734036893,-0.00010170922106826185,0.8066666666666666,-0.0,-0.0034513607793026082,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_04,0.0010787742516156539,0.00022144175227710116,0.08,0.0,0.004504568699360157,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
ed_visits_last_30d,0.0010643694405658597,0.0001684750369491256,0.2,-0.0,0.003193484673219645,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
service_region_West,0.0010362704194947293,0.00022021436654962782,0.8466666666666667,0.0,-0.0035503710488768566,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
high_cost_drug_flag,0.0010074734816954126,-0.00014487743081744386,0.84,0.0,-0.0032404057843003994,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
ckd_flag,0.0009801847303696455,-4.308465209590724e-05,0.13333333333333333,-0.0,0.0034168812600100015,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
rx_count_last_6m,0.0009759814230897212,0.00023930470212491246,0.5366666666666666,0.0,0.002777086356285731,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
county_County_A,0.0009665481515445334,-0.0001639348601071953,0.15333333333333332,-0.0,0.0033925326364215753,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
depression_flag,0.0008198593913672771,1.702614005347473e-05,0.2833333333333333,0.0,0.002234916264385338,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
housing_instability_flag,0.0008188697609482569,9.707400744706207e-06,0.8233333333333334,0.0,-0.002644820218116114,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
diabetes_flag,0.0008147838826814608,0.00011658718413189663,0.34,-0.0,0.0020827053185119644,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
language_English,0.0007885916065245324,-0.00012051284539931082,0.24333333333333335,-0.0,-0.0023492652288235275,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
observation_stays_last_6m,0.0007739233410772563,-0.00014999983565581348,0.20333333333333334,-0.0,0.0026080038692532807,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
plan_type_Medicaid,0.0007414565115309668,7.387817475096855e-06,0.48,0.0,0.0018425554269411273,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
percolator_sdoh_score,0.0007391482051453859,-0.0001220721843981575,0.5166666666666667,-0.0,-0.0021692383548476595,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
language_Spanish,0.0007024657277335468,-9.134144464338456e-05,0.19666666666666666,0.0,0.0022829594837123755,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_05,0.000652840941399346,-3.141343537624775e-05,0.9466666666666667,0.0,-0.003498347917504955,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
plan_type_Commercial,0.0006143047434858275,8.76055805444591e-05,0.10333333333333333,-0.0,0.0024425495108713045,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
service_region_South,0.0006123514979409699,-1.0958647163737477e-05,0.19,0.0,0.0018870962874581398,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
county_County_F,0.0006099545451502955,-7.722092111415629e-05,0.8466666666666667,0.0,-0.002029248228692675,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
service_region_East,0.00060958984507123,7.5260655167630705e-06,0.20333333333333334,0.0,0.0018612929908273356,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
med_adherence_pdc,0.0006047392989664854,4.627211063336027e-05,0.5966666666666667,0.0,0.0020239577041194627,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_11,0.0005598150929929668,-0.0001264968141701541,0.05,0.0,0.0031864235173369553,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_13,0.0005479270633859916,-2.6293403501388898e-05,0.05333333333333334,-0.0,0.003070510244335451,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
food_insecurity_flag,0.0005370601367350189,8.703729009715618e-05,0.21333333333333335,-0.0,0.001521143378331748,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_08,0.0005188993686644487,3.0728713953622357e-06,0.93,0.0,-0.002452267936935574,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
service_region_Central,0.0004822048419022989,-5.9004715944128865e-05,0.7833333333333333,-0.0,-0.0014389844128963039,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_07,0.00048041068337970045,2.1117816138777844e-05,0.07,0.0,0.0023500273755208056,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_01,0.0004744320096570683,8.446253444782277e-05,0.9366666666666666,-0.0,-0.0024596463324706714,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
client_contract_Contract_A,0.0004679109464994579,5.2006769255508254e-05,0.47,0.0,0.0011569365115954998,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
county_County_B,0.0004624637840366275,8.601178980716447e-06,0.16,0.0,0.0015366707383417904,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
service_region_North,0.00040347459336849,3.113839372773691e-05,0.23666666666666666,-0.0,0.0012037475796709007,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_12,0.00037310107151625893,0.00010196085674508105,0.9166666666666666,0.0,-0.001913692057719466,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
age,0.0003606019444477341,-5.933565499612372e-05,0.4666666666666667,-0.0,-0.0010357877865487077,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_10,0.00034546631345541614,2.9512712431498088e-05,0.06666666666666667,-0.0,0.001654499386246736,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
county_County_C,0.00030433522016596985,-6.498736517865646e-06,0.18333333333333332,-0.0,0.0009990548169101718,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
living_alone_flag,0.00028769658377276243,3.1933059791990594e-05,0.28,-0.0,0.0007857209731153316,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
client_contract_Contract_C,0.00026227567398967437,-1.0667960826431143e-05,0.78,0.0,-0.0007972689921088186,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_02,0.0002455170580391911,-6.728576285430138e-05,0.9266666666666666,-0.0,-0.0010585000854236707,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
county_County_D,0.00021940887787227684,9.753420164962892e-06,0.8433333333333334,0.0,-0.0007604505301589835,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_03,0.00021249888276501344,1.4263601575698802e-05,0.94,0.0,-0.0010886896410629207,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
client_contract_Contract_B,0.00019670117437546827,2.9373282986027804e-05,0.69,-0.0,-0.0005195821755665,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_06,0.00018362673778037002,5.650918126773786e-05,0.94,0.0,-0.0010417511193272506,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
polypharmacy_flag,0.00013141874262486517,-6.609135970413707e-05,0.9033333333333333,0.0,-0.00040425253892277735,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_15,0.00011218006782226126,-1.167040839922764e-05,0.9166666666666666,-0.0,-0.0005277704038169538,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
risk_tier_Very_High,0.00011207650598347519,-0.00011206390754446166,0.0033333333333333335,-0.001155165373302029,0.007852044734115103,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
asthma_flag,0.0001097466227774927,-1.4322366633626385e-05,0.8333333333333334,0.0,-0.0003501788893438285,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
language_Other,7.729828206712433e-05,-1.2772025999694235e-05,0.04666666666666667,-0.0,0.0004670100695738362,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
program_BH_CM,7.17590955289507e-05,2.101239422757151e-06,0.7366666666666667,-0.0,-0.00020685595889083017,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
plan_type_Dual,7.168360595452947e-05,3.3057384813679224e-06,0.81,0.0,-0.00022961081120238068,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
gender_Female,3.891847760882048e-05,-2.5200961384093816e-06,0.44666666666666666,-0.0,-9.736876118601904e-05,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
gender_Male,3.8918477608820476e-05,-2.5200961384093757e-06,0.44666666666666666,0.0,9.736876118601904e-05,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_14,3.803052224076028e-05,8.788299390539157e-07,0.9333333333333333,-0.0,-0.00018787957330376013,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
case_manager_name_CM_09,3.285576183692695e-05,1.2331588762232145e-05,0.06666666666666667,-0.0,0.00013620858476562166,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
risk_tier_Low,7.654594454211023e-06,-1.32300043543842e-06,0.17,0.0,2.737686916366292e-05,0.5974579674404996,0.4025420325595004,glmnet_xlearner_weighted_standardized_effect_contribution
