feature,mean_abs_xlearner_benefit_contribution,mean_signed_xlearner_benefit_contribution,pct_positive_xlearner_benefit_contribution,treated_effect_coefficient,control_effect_coefficient,avg_treated_effect_weight,avg_control_effect_weight,importance_type
county_GILLIAM,0.0,0.0,0.0,0.0,0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_FLAGLER,0.0,0.0,0.0,0.0,-0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_DOUGLAS,0.0,0.0,0.0,0.0,0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_DESCHUTES,0.0,0.0,0.0,0.0,0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_DEL_NORTE,0.0,0.0,0.0,0.0,-0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_CURRY,0.0,0.0,0.0,-0.0,0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_CROOK,0.0,0.0,0.0,-0.0,-0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_COOS,0.0,0.0,0.0,-0.0,-0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_COLUMBIA,0.0,0.0,0.0,-0.0,-0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_CLATSOP,0.0,0.0,0.0,0.0,0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_CLARK,0.0,0.0,0.0,0.0,-0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_CLACKAMAS,0.0,0.0,0.0,-0.0,0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_BENTON,0.0,0.0,0.0,-0.0,-0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_BAKER,0.0,0.0,0.0,-0.0,-0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
county_ADA,0.0,0.0,0.0,0.0,-0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
gender_Unseen,0.0,0.0,0.0,0.0,0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
gender_M,0.0,0.0,0.0,0.0,0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
gender_F,0.0,0.0,0.0,-0.0,-0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
percolator_score,0.0,0.0,0.0,0.0,0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
current_risk_score,0.0,0.0,0.0,0.0,0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
risk_tier_Unseen,0.0,0.0,0.0,0.0,0.0,0.3015298683924954,0.6984701316075045,glmnet_xlearner_weighted_shared_standardized_effect_contribution
